Student_ID,Course_ID,Actual,Predicted,Error
40211108,40BA051,3.0,4.6785,1.6785
40411252,40BR472,1.0,2.5084,1.5084
40511256,40B0292,3.0,4.6195,1.6195
40311111,40BA061,4.0,3.8554,0.1446
40211114,40UN110,4.0,2.4652,1.5348
40511207,40BA012,2.0,4.9637,2.9637
40311218,40BA082,4.0,3.7449,0.2551
40311151,40BA021,4.0,3.6731,0.3269
40411146,40BA081,2.0,3.7673,1.7673
40311215,40BA122,2.0,3.2662,1.2662
40511105,40B0291,5.0,4.6528,0.3472
40211249,40BA052,3.0,4.5768,1.5768
40311157,40BQ321,5.0,3.0107,1.9893
40211225,40BD052,3.0,2.9295,0.0705
40211151,40BQ371,5.0,2.7326,2.2674
40211112,40BQ391,5.0,2.8766,2.1234
40311261,40BA012,3.0,4.962,1.962
40411254,40BA222,3.0,3.0906,0.0906
40211239,40BR042,1.0,3.2787,2.2787
40111230,40BA152,2.0,2.7107,0.7107
40311233,40BA022,2.0,3.8298,1.8298
40211266,433A021,3.0,2.0989,0.9011
40211202,40BR242,3.0,2.3126,0.6874
40411113,40BQ311,5.0,3.0087,1.9913
40211249,40BA022,4.0,3.8282,0.1718
40311157,40B0291,5.0,4.6939,0.3061
40211139,432N861,1.0,1.8827,0.8827
40311260,40BQ512,5.0,2.699,2.301
40211230,40BA152,3.0,2.7107,0.2893
40311158,40BQ031,2.0,2.8797,0.8797
40311231,40BA132,5.0,3.2568,1.7432
40211116,40IN101,4.0,1.7369,2.2631
40311104,40BA081,4.0,3.7363,0.2637
40411240,40BA052,1.0,4.5766,3.5766
40211217,40BR032,5.0,2.7849,2.2151
40211248,40BA022,1.0,3.8283,2.8283
40211257,40BR372,1.0,3.2271,2.2271
40211266,40BR042,2.0,3.2789,1.2789
40311148,40BA011,1.0,5.0,4.0
40411159,40BA051,2.0,4.6792,2.6792
40205303,40BD012,2.0,3.7739,1.7739
40411141,40BC011,1.0,3.904,2.904
40211104,40BQ371,4.0,2.7326,1.2674
40211145,40BC011,1.0,3.9029,2.9029
40411147,40BA061,2.0,3.8561,1.8561
40211215,40BD032,3.0,3.3814,0.3814
40311121,40BC011,4.0,3.903,0.097
40411256,40BA102,4.0,3.6002,0.3998
40411105,40BQ311,5.0,2.9864,2.0136
40211116,40BA051,2.0,4.6784,2.6784
40211111,40BQ381,1.0,2.5899,1.5899
40211106,409A012,2.0,1.8782,0.1218
40211249,40BR082,4.0,2.9361,1.0639
40211222,40BA092,4.0,2.8433,1.1567
40211123,40BA021,4.0,3.6724,0.3276
40211262,40BR042,4.0,3.2792,0.7208
40411228,40BA062,3.0,3.8341,0.8341
40211105,40BA051,3.0,4.678,1.678
40311158,40BA221,2.0,3.1041,1.1041
40211138,40BQ171,4.0,2.7195,1.2805
40211129,40BC021,4.0,3.3781,0.6219
40411218,40BR022,3.0,3.0741,0.0741
40311129,40BQ331,1.0,2.8459,1.8459
40211234,40BA022,3.0,3.8284,0.8284
40211206,40BA062,4.0,3.8317,0.1683
40211211,40BR372,3.0,3.2277,0.2277
40311248,40BA132,5.0,3.2567,1.7433
40211136,40BQ371,3.0,2.7325,0.2675
40211247,409Z501,5.0,1.9505,3.0495
40311250,40BA012,5.0,4.9612,0.0388
40311236,40BA062,4.0,3.8337,0.1663
40311216,40BR042,4.0,3.2801,0.7199
40311218,40B8932,4.0,2.0953,1.9047
40311146,40BA221,1.0,3.104,2.104
40211144,40BA021,4.0,3.6728,0.3272
40211248,40BD012,3.0,3.7744,0.7744
40211162,40BA151,4.0,2.8867,1.1133
40211203,40BA012,2.0,4.9599,2.9599
40311122,40BA101,4.0,3.9405,0.0595
40311155,40BC011,3.0,3.8712,0.8712
40211214,40BD032,3.0,3.3808,0.3808
40311159,40BC071,1.0,3.1045,2.1045
40211139,40BA081,3.0,3.7666,0.7666
40211202,40BR072,3.0,3.2856,0.2856
40211261,40BR222,4.0,2.6873,1.3127
40411134,40B0291,2.0,4.6939,2.6939
40411159,40BQ311,3.0,3.0089,0.0089
40411108,40BQ311,4.0,2.9863,1.0137
40211121,40BA121,3.0,3.3694,0.3694
40411117,40BA061,2.0,3.8562,1.8562
40411216,40BA082,1.0,3.7453,2.7453
40511220,40BA052,4.0,4.5801,0.5801
40205303,40BR122,2.0,2.9323,0.9323
40211165,40BQ421,4.0,2.51,1.49
40211123,40PQ041,4.0,1.7805,2.2195
40211263,433A021,1.0,2.0986,1.0986
40211206,40BA092,4.0,2.8427,1.1573
40411238,40BA222,2.0,3.0899,1.0899
40411254,40BA012,3.0,4.9631,1.9631
40211117,409A012,1.0,1.8779,0.8779
40211202,40BD012,2.0,3.7744,1.7744
40411145,40BA011,2.0,5.0,3.0
40311237,40BR042,1.0,3.2798,2.2798
40211134,40BC061,4.0,2.9865,1.0135
40211114,40BC021,1.0,3.353,2.353
40411213,40BA222,3.0,3.0896,0.0896
40211162,40UN080,4.0,1.7685,2.2315
40311264,4064243,2.0,1.9684,0.0316
40211144,40BQ331,2.0,2.8457,0.8457
40211207,40BR322,4.0,2.6776,1.3224
40211154,40BA022,2.0,3.8254,1.8254
40211106,40BQ171,4.0,2.7008,1.2992
40311210,40BA122,1.0,3.2661,2.2661
40211220,40BR082,4.0,2.9361,1.0639
40411147,40BC011,4.0,3.9039,0.0961
40411229,40BR022,1.0,3.0737,2.0737
40211130,40BQ371,3.0,2.8935,0.1065
40311227,40BD032,1.0,3.3818,2.3818
40411207,40BA012,3.0,4.9623,1.9623
40211208,40BR082,2.0,2.9365,0.9365
40311237,40BA062,3.0,3.8336,0.8336
40211105,409Q082,2.0,1.7442,0.2558
40411126,40BA101,3.0,3.9418,0.9418
40311131,40BQ311,3.0,3.0082,0.0082
40211211,40BA152,3.0,2.7108,0.2892
40211214,40BR372,2.0,3.227,1.227
40511118,40B0291,4.0,4.6935,0.6935
40311223,40BR042,3.0,3.2796,0.2796
40411247,40BA062,4.0,3.8341,0.1659
40511119,40B0291,5.0,4.6535,0.3465
40211222,40BA152,3.0,2.7106,0.2894
40411237,40B0292,1.0,4.6238,3.6238
40311128,40BQ141,4.0,3.1005,0.8995
40511121,40BA051,2.0,4.6774,2.6774
40311227,40BA222,2.0,3.0894,1.0894
40311240,40BD012,1.0,3.7747,2.7747
40311218,40BA102,4.0,3.5994,0.4006
40211244,40BA082,3.0,3.744,0.744
40211249,40BA152,2.0,2.7103,0.7103
40211237,40B0292,1.0,4.6228,3.6228
40511103,40B0291,2.0,4.6954,2.6954
40311211,40BR042,3.0,3.2796,0.2796
40311216,40BD032,2.0,3.3821,1.3821
40211214,40BA022,4.0,3.8282,0.1718
40311205,40BQ512,4.0,2.6991,1.3009
40211131,40BA081,1.0,3.7672,2.7672
40311244,40BR042,4.0,3.2796,0.7204
40511135,40B0291,4.0,4.6934,0.6934
40211123,40BC011,2.0,3.9025,1.9025
40211207,40B0292,5.0,4.6236,0.3764
40311227,40BA102,3.0,3.5997,0.5997
40211103,40BA141,1.0,3.1634,2.1634
40211111,40BA051,2.0,4.6785,2.6785
40211123,40UN080,5.0,1.7769,3.2231
40211201,40BA061,1.0,3.8233,2.8233
40211101,40BQ051,5.0,2.8208,2.1792
40411124,40BA021,1.0,3.6737,2.6737
40411122,40BA051,1.0,4.6793,3.6793
40211113,40BA151,3.0,2.907,0.093
40311257,40BR372,4.0,3.2279,0.7721
40211118,40BA121,5.0,3.3433,1.6567
40311217,40BA062,1.0,3.8334,2.8334
40311110,40BA061,1.0,3.8242,2.8242
40311237,40BA022,1.0,3.8296,2.8296
40211233,40BR032,2.0,2.7853,0.7853
40311145,40BA051,1.0,4.6375,3.6375
40211213,40BA082,3.0,3.7438,0.7438
40311114,40BC011,3.0,3.9029,0.9029
40211252,40BA102,5.0,3.5987,1.4013
40211215,40BA152,3.0,2.7106,0.2894
40211107,40BQ371,3.0,2.876,0.124
40411109,40BA222,1.0,3.1085,2.1085
40211137,40BA151,3.0,2.9075,0.0925
40411101,40BA021,1.0,3.6436,2.6436
40211261,409Z511,4.0,1.903,2.097
40211234,40BR122,5.0,2.9327,2.0673
40211250,40BD032,3.0,3.3809,0.3809
40411212,40BA022,1.0,3.8302,2.8302
40311161,40BA101,1.0,3.9085,2.9085
40211237,40BR032,2.0,2.7849,0.7849
40211264,40BR032,2.0,2.7861,0.7861
40411120,40BA051,3.0,4.6377,1.6377
40311137,40BA221,3.0,3.1045,0.1045
40211132,40BC011,1.0,3.9028,2.9028
40411221,40BA052,2.0,4.579,2.579
40411121,40B0291,1.0,4.696,3.696
40411147,40B0291,5.0,4.6949,0.3051
40211126,40B9662,4.0,2.2574,1.7426
40211229,40BR242,2.0,2.3127,0.3127
40211145,40BA131,2.0,3.4068,1.4068
40411102,40BA221,3.0,3.1044,0.1044
40211243,40BA012,1.0,4.9618,3.9618
40311235,40B0292,3.0,4.6245,1.6245
40311145,40BA011,1.0,5.0,4.0
40211164,409U403,4.0,1.0171,2.9829
40211264,40BA102,1.0,3.6008,2.6008
40311131,40BC011,1.0,3.9031,2.9031
40311211,40BA122,4.0,3.2659,0.7341
40311121,40BA131,3.0,3.4069,0.4069
40211257,40BD032,2.0,3.381,1.381
40411168,40BA221,1.0,3.0812,2.0812
40311238,40BD032,3.0,3.3818,0.3818
40311250,431A241,5.0,1.0838,3.9162
40211220,40BR122,5.0,2.9324,2.0676
40211107,40BR242,2.0,2.4359,0.4359
40311233,40BA082,4.0,3.7455,0.2545
40211158,40UN110,4.0,2.4651,1.5349
40411226,40BA082,1.0,3.7457,2.7457
40211264,40BA062,1.0,3.8346,2.8346
40211125,40BA011,4.0,5.0,1.0
40411141,40BA221,1.0,3.1048,2.1048
40211165,40BA101,4.0,3.9083,0.0917
40411126,40BA051,2.0,4.6795,2.6795
40211145,40BA051,2.0,4.6783,2.6783
40311135,40BQ321,3.0,3.0104,0.0104
40311122,40BQ321,4.0,3.0105,0.9895
40211151,40BC051,4.0,3.2785,0.7215
40411140,40BQ031,3.0,2.8593,0.1407
40211150,40BA011,3.0,5.0,2.0
40411131,40BA081,1.0,3.7674,2.7674
40211121,40BC021,2.0,3.3794,1.3794
40211148,40BA141,4.0,3.1872,0.8128
40320310,40BQ321,2.0,2.9886,0.9886
40320324,40BA221,1.0,3.0809,2.0809
40211263,409U163,1.0,1.7355,0.7355
40311155,40BA141,3.0,3.1635,0.1635
40211144,40BA221,1.0,3.104,2.104
40211154,40BR372,2.0,3.2254,1.2254
40211102,40BC051,4.0,3.2537,0.7463
40311133,40BA221,2.0,3.1043,1.1043
40311244,40BA012,3.0,4.9616,1.9616
40211109,40BA051,2.0,4.6784,2.6784
40211229,40BA082,2.0,3.7443,1.7443
40311106,40B0291,4.0,4.6941,0.6941
40211105,40B0291,1.0,4.6933,3.6933
40211151,40BA141,4.0,3.1873,0.8127
40311214,40BA062,1.0,3.8337,2.8337
40211241,40BA102,3.0,3.5982,0.5982
40211162,40BA011,2.0,5.0,3.0
40411257,40BA052,2.0,4.5783,2.5783
40211148,40BA091,4.0,2.9241,1.0759
40411233,40BR472,5.0,2.5083,2.4917
40311248,40B8932,5.0,2.0953,2.9047
40411250,40BA052,2.0,4.5791,2.5791
40211263,40BA082,2.0,3.7437,1.7437
40311261,40BA082,4.0,3.7455,0.2545
40411138,40BA011,1.0,5.0,4.0
40411248,40BA222,4.0,3.0895,0.9105
40311134,40B0291,2.0,4.6944,2.6944
40211111,40BA151,3.0,2.9075,0.0925
40211201,40BR082,3.0,2.9368,0.0632
40311261,40BA022,5.0,3.8298,1.1702
40411130,40BA021,2.0,3.6727,1.6727
40311218,40BR072,4.0,3.2864,0.7136
40211133,40BA021,4.0,3.6727,0.3273
40211161,40BA101,4.0,3.9086,0.0914
40211259,40BA092,5.0,2.8426,2.1574
40411111,40BA081,1.0,3.7367,2.7367
40211127,40BQ401,4.0,2.6731,1.3269
40211126,433Q051,2.0,1.9982,0.0018
40411240,40B0292,3.0,4.6225,1.6225
40211151,40BA051,3.0,4.6782,1.6782
40211150,40BQ421,4.0,2.5099,1.4901
40311250,40BA122,4.0,3.2654,0.7346
40411250,40BR472,5.0,2.5088,2.4912
40311201,40BA102,4.0,3.5997,0.4003
40211213,40BR122,4.0,2.9325,1.0675
40211164,40BA102,3.0,3.5908,0.5908
40411256,40BA022,3.0,3.83,0.83
40311133,40BC011,3.0,3.9033,0.9033
40211258,40BA012,1.0,4.9608,3.9608
40211142,409A021,1.0,1.8932,0.8932
40211105,40BC021,3.0,3.3789,0.3789
40211121,40BQ171,4.0,2.7198,1.2802
40211126,40BA141,3.0,3.1868,0.1868
40211201,40BR072,4.0,3.2865,0.7135
40311152,40BA061,1.0,3.8561,2.8561
40211136,40BA051,3.0,4.6782,1.6782
40311258,40BA022,5.0,3.8295,1.1705
40511155,40B0291,5.0,4.695,0.305
40311261,40BA132,5.0,3.2569,1.7431
40311201,40B8932,5.0,2.0953,2.9047
40311139,40BQ311,3.0,2.9862,0.0138
40411120,40BA011,1.0,5.0,4.0
40411222,40BA102,2.0,3.6003,1.6003
40211109,40UN110,4.0,2.4814,1.5186
40211207,40BA142,5.0,2.9029,2.0971
40311123,40BC011,1.0,3.9025,2.9025
40211244,40BR242,4.0,2.3126,1.6874
40311261,40B0292,2.0,4.6251,2.6251
40311241,40B0292,1.0,4.6249,3.6249
40211249,40BA102,3.0,3.5984,0.5984
40211228,409Z501,5.0,1.9504,3.0496
40333126,40BA081,3.0,3.7368,0.7368
40411253,40BA022,2.0,3.8295,1.8295
40411160,40BD012,4.0,3.8021,0.1979
40211107,40B0291,2.0,5.0,3.0
40211259,40BR372,4.0,3.2265,0.7735
40311125,40BA051,1.0,4.6806,3.6806
40311226,40BA052,4.0,4.5782,0.5782
40511203,40B0292,5.0,4.6239,0.3761
40311138,40BA101,2.0,3.9083,1.9083
40211243,40BA022,1.0,3.8296,2.8296
40411138,40BQ031,2.0,2.8594,0.8594
40211244,40BD032,4.0,3.381,0.619
40211243,40BA062,1.0,3.8335,2.8335
40411146,40BQ031,2.0,2.8802,0.8802
40211129,40BA051,3.0,4.6766,1.6766
40211256,40BA102,5.0,3.5988,1.4012
40211101,40BR372,5.0,3.2257,1.7743
40211227,40BR072,4.0,3.2855,0.7145
40411258,40BA102,3.0,3.5988,0.5988
40311106,40BQ141,3.0,3.1006,0.1006
40211220,40BQ421,4.0,2.5094,1.4906
40511130,40BA051,2.0,4.6777,2.6777
40211104,40BA051,4.0,4.6783,0.6783
40311250,40BA052,5.0,4.5779,0.4221
40311206,40BA052,5.0,4.5781,0.4219
40311118,40BC071,3.0,3.1277,0.1277
40311256,40BR372,4.0,3.2279,0.7721
40211162,40BQ051,4.0,2.8209,1.1791
40311223,40BR022,3.0,3.0736,0.0736
40311211,40BA102,4.0,3.5995,0.4005
40511250,40BA052,3.0,4.5785,1.5785
40511119,40BA011,4.0,5.0,1.0
40511149,40BA051,2.0,4.6786,2.6786
40320326,40BQ341,3.0,2.1235,0.8765
40311137,40BQ341,5.0,2.1361,2.8639
40311212,40BA122,1.0,3.2665,2.2665
40211220,409Z501,5.0,1.9505,3.0495
40320326,40BA021,1.0,3.6437,2.6437
40211127,40BA141,3.0,3.1878,0.1878
40411215,40BA022,2.0,3.8313,1.8313
40311211,40BA222,3.0,3.0892,0.0892
40311123,40BA061,1.0,3.8547,2.8547
40211242,40B9572,4.0,2.1177,1.8823
40211110,40BQ021,2.0,2.7284,0.7284
40211222,40BR342,3.0,2.6964,0.3036
40511224,40B0292,3.0,4.6227,1.6227
40311241,40BA082,2.0,3.7454,1.7454
40211268,40BA011,1.0,5.0,4.0
40311229,40BA052,5.0,4.5789,0.4211
40211147,40BA081,3.0,3.7662,0.7662
40211201,40BA022,2.0,3.8295,1.8295
40211101,40BC011,5.0,3.871,1.129
40211224,40BR342,3.0,2.6963,0.3037
40311162,40BA011,1.0,5.0,4.0
40311235,40BA012,1.0,4.9615,3.9615
40311201,40BA062,1.0,3.8334,2.8334
40211209,40BR122,1.0,2.9328,1.9328
40211145,40B0291,3.0,4.6937,1.6937
40411133,40BC011,2.0,3.904,1.904
40211123,40UN070,4.0,1.9167,2.0833
40211127,40BC021,5.0,3.3795,1.6205
40411110,40BQ031,3.0,2.8805,0.1195
40311235,40BR022,3.0,3.0737,0.0737
40211246,40BD012,4.0,3.7746,0.2254
40411163,40BA101,3.0,3.9085,0.9085
40320310,40BA101,1.0,3.9085,2.9085
40311106,40BA081,3.0,3.7669,0.7669
40211141,40BA091,4.0,2.9244,1.0756
40411164,40BQ311,1.0,2.987,1.987
40211222,40BD052,4.0,2.9297,1.0703
40311230,40BR022,3.0,3.0738,0.0738
40211133,40BA151,4.0,2.9072,1.0928
40211234,40BA052,3.0,4.5771,1.5771
40311211,40BD032,3.0,3.3817,0.3817
40311211,40BR022,2.0,3.0736,1.0736
40211203,40BR042,5.0,3.2787,1.7213
40211144,40BC011,1.0,3.9028,2.9028
40411237,40BR472,2.0,2.5078,0.5078
40211255,40BA152,3.0,2.7105,0.2895
40411146,40B0291,4.0,4.6944,0.6944
40311215,40B8932,5.0,2.0954,2.9046
40211101,40BA011,5.0,5.0,0.0
40211145,409U053,2.0,1.9976,0.0024
40411111,40BA011,3.0,5.0,2.0
40211113,40BQ171,3.0,2.7193,0.2807
40411120,40BA101,4.0,3.9085,0.0915
40311209,40BA052,2.0,4.5783,2.5783
40211239,40BA142,3.0,2.9026,0.0974
40211129,40BQ371,3.0,2.7319,0.2681
40211109,40BQ381,1.0,2.5898,1.5898
40211102,40KE011,4.0,1.0,3.0
40211122,40BC021,4.0,3.3792,0.6208
40411244,40BR022,4.0,3.0738,0.9262
40311155,40BA081,2.0,3.7363,1.7363
40211130,40BA131,2.0,3.6302,1.6302
40211110,40B9662,5.0,2.2577,2.7423
40311129,40BA141,3.0,3.1877,0.1877
40411205,40BR472,2.0,2.5086,0.5086
40311219,40BA222,3.0,3.0893,0.0893
40320324,40BQ311,3.0,2.9858,0.0142
40211102,40BA141,4.0,3.1635,0.8365
40211141,40BA141,4.0,3.1877,0.8123
40311133,40BQ341,5.0,2.136,2.864
40411263,40BA102,1.0,3.6019,2.6019
40411243,40BA062,4.0,3.8338,0.1662
40211161,409A013,1.0,1.9478,0.9478
40311249,40BA222,4.0,3.0894,0.9106
40311232,40BR042,3.0,3.2797,0.2797
40211122,432N442,3.0,1.6638,1.3362
40311211,40BD012,3.0,3.7756,0.7756
40311109,40B0291,1.0,4.6533,3.6533
40111256,40B9651,2.0,2.181,0.181
40311151,40BC011,3.0,3.9032,0.9032
40311116,40BA051,1.0,4.638,3.638
40211256,40BA022,5.0,3.8286,1.1714
40211206,40BA152,3.0,2.71,0.29
40511143,40BA051,4.0,4.6778,0.6778
40211245,40BR072,3.0,3.2853,0.2853
40511111,40B0291,3.0,4.6846,1.6846
40211227,40BA132,5.0,3.2556,1.7444
40320310,40BA221,1.0,3.0812,2.0812
40211228,40BA082,3.0,3.7437,0.7437
40211222,40BA052,2.0,4.5776,2.5776
40411211,40BA012,2.0,4.9625,2.9625
40311258,40BA102,3.0,3.5997,0.5997
40211217,40B9561,4.0,2.1609,1.8391
40211242,40BD052,4.0,2.9296,1.0704
40211117,40BQ371,4.0,2.7135,1.2865
40511211,40B0292,4.0,4.6239,0.6239
40311231,40BA052,3.0,4.5786,1.5786
40511226,40B0292,4.0,4.5585,0.5585
40211247,409Z511,3.0,1.9031,1.0969
40211203,40BR222,4.0,2.6876,1.3124
40211144,40BA061,4.0,3.8549,0.1451
40311236,40BA012,5.0,4.9619,0.0381
40411237,40BR022,1.0,3.0732,2.0732
40311111,40BA021,2.0,3.6732,1.6732
40211105,40BA061,4.0,3.8547,0.1453
40411256,40BA012,3.0,4.9622,1.9622
40211245,40BA142,3.0,2.9025,0.0975
40511211,40BA052,3.0,4.5778,1.5778
40211133,40BA141,4.0,3.1873,0.8127
40211144,40BA081,2.0,3.7664,1.7664
40211114,40BQ321,1.0,2.9885,1.9885
40311205,40BD012,5.0,3.7759,1.2241
40411212,40BA012,1.0,4.9624,3.9624
40211202,40BR322,3.0,2.6774,0.3226
40411243,40BR472,1.0,2.5086,1.5086
40211105,40BR242,4.0,2.3263,1.6737
40511210,40BA012,2.0,4.9536,2.9536
40411213,40BA012,4.0,4.962,0.962
40211237,40BD032,4.0,3.3809,0.6191
40311230,40BR042,2.0,3.2797,1.2797
40511238,40BA012,5.0,4.9643,0.0357
40411246,40BR022,4.0,3.0743,0.9257
40411151,40BA021,3.0,3.6736,0.6736
40311155,40BC071,3.0,3.1043,0.1043
40311244,40BR022,3.0,3.0737,0.0737
40311209,40BA222,2.0,3.0892,1.0892
40211242,40UN160,3.0,1.982,1.018
40411215,40BD012,3.0,3.7778,0.7778
40211118,40BA051,4.0,4.638,0.638
40211129,40KE011,3.0,1.0,2.0
40211108,409Z481,5.0,2.0345,2.9655
40311229,40BA122,3.0,3.2664,0.2664
40211216,40BR072,5.0,3.2854,1.7146
40211144,40BQ401,1.0,2.6728,1.6728
40311202,40BA012,2.0,4.9622,2.9622
40211209,40BA122,3.0,3.2654,0.2654
40411134,40BA061,1.0,3.8556,2.8556
40211238,40BA012,1.0,4.9603,3.9603
40211108,409Z501,5.0,1.9607,3.0393
40311110,40BA011,2.0,5.0,3.0
40411140,40BA011,1.0,5.0,4.0
40311106,40BA051,3.0,4.6786,1.6786
40311141,40BA051,1.0,4.6823,3.6823
40511125,40BA011,1.0,5.0,4.0
40211207,40B9572,4.0,2.1177,1.8823
40511130,40B0291,4.0,4.6927,0.6927
40311113,40BA081,2.0,3.7667,1.7667
40411215,40BA082,2.0,3.747,1.747
40211126,40BC061,1.0,2.9857,1.9857
40311208,40BA062,4.0,3.8334,0.1666
40211153,40BC061,4.0,2.9863,1.0137
40211132,40BQ371,2.0,2.7326,0.7326
40211232,40BA022,1.0,3.8296,2.8296
40411104,40BC011,2.0,3.9036,1.9036
40211104,40BQ421,2.0,2.5266,0.5266
40211211,40BA132,3.0,3.2566,0.2566
40311202,40B8932,3.0,2.0955,0.9045
40311207,40B8932,4.0,2.0954,1.9046
40411240,40BA102,4.0,3.5981,0.4019
40211123,40BC051,4.0,3.2784,0.7216
40411252,40BA102,2.0,3.5998,1.5998
40311139,40BA011,1.0,5.0,4.0
40211241,40BA012,4.0,4.9596,0.9596
40311105,40BA051,1.0,4.6787,3.6787
40211103,40BA131,3.0,3.3804,0.3804
40411122,40BA061,1.0,3.8564,2.8564
40211226,40BR072,4.0,3.2861,0.7139
40211231,40BA052,1.0,4.5784,3.5784
40411241,40BD012,4.0,3.7765,0.2235
40211223,40BR032,4.0,2.7848,1.2152
40311233,40BR372,4.0,3.228,0.772
40205303,40BA102,1.0,3.5981,2.5981
40211118,40B9662,5.0,2.2441,2.7559
40411130,409A013,1.0,1.9581,0.9581
40211109,40B9662,4.0,2.2576,1.7424
40312142,40BA221,3.0,3.1037,0.1037
40411212,40BA102,4.0,3.6003,0.3997
40211133,40BQ321,4.0,3.0105,0.9895
40411205,409A013,1.0,1.9479,0.9479
40211247,40BA122,3.0,3.2649,0.2649
40511255,40BA052,4.0,4.5791,0.5791
40211141,40BQ171,4.0,2.7198,1.2802
40411150,40BA061,1.0,3.856,2.856
40411207,40BA222,1.0,3.0899,2.0899
40311159,40BA011,1.0,5.0,4.0
40211244,40BA132,2.0,3.2557,1.2557
40211223,40BA022,5.0,3.8281,1.1719
40311140,40BQ141,5.0,3.1008,1.8992
40311212,40BA022,1.0,3.83,2.83
40211113,40BQ021,1.0,2.728,1.728
40311116,40BA011,2.0,5.0,3.0
40411111,40BC071,1.0,3.1047,2.1047
40311140,40BC021,5.0,3.3795,1.6205
40211216,40BR322,5.0,2.6772,2.3228
40211228,40BA102,4.0,3.5982,0.4018
40311240,40BA052,1.0,4.5771,3.5771
40411251,40BA012,1.0,4.9623,3.9623
40211206,40BA052,3.0,4.5764,1.5764
40311155,40BA221,2.0,3.0811,1.0811
40311224,40BR022,1.0,3.0738,2.0738
40411213,40B0292,4.0,4.6251,0.6251
40211267,40BA152,3.0,2.71,0.29
40311213,40BA012,1.0,4.9612,3.9612
40211103,40BA011,1.0,5.0,4.0
40211121,40BA141,3.0,3.1877,0.1877
40411236,40BA222,4.0,3.0897,0.9103
40211223,40BR042,4.0,3.2788,0.7212
40411244,40BD012,4.0,3.7758,0.2242
40211259,40BA082,1.0,3.7433,2.7433
40311134,40BA061,1.0,3.8556,2.8556
40211151,40PQ041,4.0,1.7805,2.2195
40511111,40BA051,1.0,4.6714,3.6714
40411225,40BA052,2.0,4.5782,2.5782
40211224,40BD052,1.0,2.9296,1.9296
40211236,40BA052,1.0,4.5799,3.5799
40211163,40BC061,1.0,2.9647,1.9647
40511202,40B0292,5.0,4.6227,0.3773
40411246,40BA102,3.0,3.6002,0.6002
40211117,40BQ171,1.0,2.7006,1.7006
40311146,40BQ311,1.0,3.008,2.008
40411146,40BC011,2.0,3.9035,1.9035
40311104,40BA221,1.0,3.0811,2.0811
40311202,40BA122,4.0,3.2664,0.7336
40211216,409Z501,5.0,1.9505,3.0495
40211103,40BC051,2.0,3.2536,1.2536
40411238,40BA102,4.0,3.6002,0.3998
40311131,40BA141,1.0,3.1875,2.1875
40211244,40BR372,4.0,3.2271,0.7729
40311243,40BR072,4.0,3.2866,0.7134
40211220,40BA152,4.0,2.7103,1.2897
40311140,40BC011,2.0,3.9035,1.9035
40411209,40BR022,2.0,3.074,1.074
40311219,40BR022,3.0,3.0738,0.0738
40311139,40BA131,1.0,3.3804,2.3804
40211132,40KN633,4.0,1.7913,2.2087
40211147,40BQ321,2.0,3.0103,1.0103
40411241,40BA022,1.0,3.8301,2.8301
40211223,40BA092,5.0,2.843,2.157
40411127,40BQ031,5.0,2.8804,2.1196
40411159,40BQ031,3.0,2.8806,0.1194
40411221,40BR472,5.0,2.5087,2.4913
40211242,40BA092,5.0,2.8431,2.1569
40411105,40BA051,3.0,4.6379,1.6379
40211112,40BA091,1.0,2.9239,1.9239
40211165,40BA151,3.0,2.8866,0.1134
40311157,40BC021,4.0,3.3792,0.6208
40311211,40K0051,2.0,2.02,0.02
40411101,40BR472,4.0,2.5056,1.4944
40411258,40BA082,3.0,3.7443,0.7443
40211115,40BA131,2.0,3.3804,1.3804
40411244,40BA102,3.0,3.5997,0.5997
40211123,40BA091,2.0,2.9241,0.9241
40211219,40BA012,4.0,4.9602,0.9602
40311260,40BD012,4.0,3.7757,0.2243
40211141,40BQ021,4.0,2.7285,1.2715
40211132,40BC051,1.0,3.2786,2.2786
40211252,40BA082,3.0,3.7442,0.7442
40411115,40BA061,1.0,3.8559,2.8559
40211136,40BA021,5.0,3.6726,1.3274
40211213,40BR222,4.0,2.6876,1.3124
40211208,40BA221,2.0,3.0803,1.0803
40211225,40BR122,5.0,2.9326,2.0674
40311108,40BA121,1.0,3.3694,2.3694
40211252,409D021,3.0,1.9964,1.0036
40211248,40BA062,2.0,3.8322,1.8322
40311204,40BA082,5.0,3.7451,1.2549
40211263,40BA132,2.0,3.2554,1.2554
40311212,40BA132,2.0,3.257,1.257
40211225,40BA142,4.0,2.9028,1.0972
40211209,40BA012,1.0,4.9603,3.9603
40211207,40BR072,5.0,3.2859,1.7141
40211215,40BR032,1.0,2.7852,1.7852
40311135,40BA051,3.0,4.678,1.678
40311212,40BA012,1.0,4.9622,3.9622
40411258,40BD012,4.0,3.7748,0.2252
40211157,40BA091,1.0,2.9028,1.9028
40320326,40BC011,1.0,3.8712,2.8712
40211156,40BA101,3.0,3.9082,0.9082
40211224,40BA142,3.0,2.9028,0.0972
40311113,40B0291,1.0,4.6934,3.6934
40311224,40BA062,1.0,3.8334,2.8334
40311230,40BR372,3.0,3.2277,0.2277
40411257,40B0292,4.0,4.6246,0.6246
40411167,40BA221,2.0,3.0807,1.0807
40211141,40B9651,4.0,2.1939,1.8061
