point,family,initial_alpha,final_alpha,best_checkpoint_alpha,lambda_rank,learning_rate,maximum_epochs,best_epoch,epochs_run,pair_mode,train_rating_loss,train_ranking_loss,MAE,RMSE,Rating_Rows,Missing_Predictions,Fallback_Predictions,Cold_User_Rows,Cold_Item_Rows,Ranking_Eligible_Users,Precision@5,Recall@5,NDCG@5,HitRate@5,Precision@10,Recall@10,NDCG@10,HitRate@10
V2-global,v2_global,0.1,0.10948514193296432,0.10948514193296432,0.0,0.001,100,100,100,gap_weighted,0.5974758863449097,0.40083467960357666,0.8248121490081152,1.0950139864915838,600,0,0,0,0,170,0.1376470588235294,0.6186274509803921,0.4480414004324763,0.6588235294117647,0.08882352941176472,0.7745098039215685,0.5012208007069875,0.8235294117647058
V2-global,v2_global,0.1,0.12010572105646133,0.12010572105646133,0.0,0.001,200,200,200,gap_weighted,0.5903799533843994,0.39361485838890076,0.8235035113493602,1.0925016029503618,600,0,0,0,0,170,0.1388235294117647,0.6245098039215685,0.4502215588782525,0.6647058823529411,0.08941176470588236,0.7745098039215685,0.5016554889699704,0.8235294117647058
V2-global,v2_global,0.1,0.12542714178562164,0.12542714178562164,0.0,0.005,50,50,50,gap_weighted,0.58684903383255,0.3900589346885681,0.8228520089387894,1.0912545910600888,600,0,0,0,0,170,0.13647058823529412,0.6127450980392156,0.44505823559450397,0.6529411764705882,0.08882352941176472,0.7725490196078431,0.49983443008726514,0.8235294117647058
V2-global,v2_global,0.1,0.1586541384458542,0.1586541384458542,0.0,0.005,100,100,100,gap_weighted,0.5651711821556091,0.3687595725059509,0.8189223553737005,1.0836508287128428,600,0,0,0,0,170,0.13529411764705881,0.6068627450980392,0.44232963477522486,0.6470588235294118,0.09117647058823529,0.7892156862745098,0.5044781285891858,0.8411764705882353
V2-global,v2_global,0.1,0.255421906709671,0.255421906709671,0.0,0.005,200,200,200,gap_weighted,0.5056657195091248,0.31490033864974976,0.8084836991628012,1.061564443815477,600,0,0,0,0,170,0.13176470588235292,0.5784313725490196,0.4292676883295361,0.6235294117647059,0.08941176470588234,0.7676470588235295,0.4939333868716048,0.8176470588235294
V2-global,v2_global,0.1,0.1574462354183197,0.1574462354183197,0.0,0.01,50,50,50,gap_weighted,0.5659480690956116,0.36950716376304626,0.8190626400709152,1.0839216307243222,600,0,0,0,0,170,0.13529411764705881,0.6068627450980392,0.44232963477522486,0.6470588235294118,0.09117647058823529,0.7892156862745098,0.5044781285891858,0.8411764705882353
V2-global,v2_global,0.1,0.25091585516929626,0.25091585516929626,0.0,0.01,100,100,100,gap_weighted,0.508316695690155,0.3171598017215729,0.8089057896534602,1.06256445071396,600,0,0,0,0,170,0.13176470588235292,0.5784313725490196,0.43056662214989655,0.6235294117647059,0.0888235294117647,0.7617647058823529,0.4936370479286106,0.8117647058823529
V2-global,v2_global,0.1,0.5249032974243164,0.5249032974243164,0.0,0.01,200,200,200,gap_weighted,0.3684157729148865,0.21381370723247528,0.7938979927698772,1.0069296987714205,600,0,0,0,0,170,0.11529411764705884,0.49117647058823527,0.38016560681333994,0.5470588235294118,0.0811764705882353,0.6735294117647059,0.4412961250231965,0.7235294117647059
V2-global,v2_global,0.1,0.6210196614265442,0.6210196614265442,0.0,0.05,50,50,50,gap_weighted,0.3295961916446686,0.18996885418891907,0.7931391175587972,0.9911192361917758,600,0,0,0,0,170,0.10470588235294118,0.43725490196078426,0.34594962935847856,0.48823529411764705,0.07411764705882354,0.6098039215686274,0.40527435269481205,0.6588235294117647
V2-global,v2_global,0.1,0.8730089664459229,0.8043810725212097,0.0,0.05,100,72,92,gap_weighted,0.2703182101249695,0.15592265129089355,0.798901978135109,0.978958691658382,600,0,0,0,0,170,0.08470588235294117,0.34411764705882353,0.2815659511399064,0.4,0.058823529411764705,0.4696078431372549,0.325752599192326,0.5176470588235295
V2-global,v2_global,0.1,0.8730089664459229,0.8043810725212097,0.0,0.05,200,72,92,gap_weighted,0.2703182101249695,0.15592265129089355,0.798901978135109,0.978958691658382,600,0,0,0,0,170,0.08470588235294117,0.34411764705882353,0.2815659511399064,0.4,0.058823529411764705,0.4696078431372549,0.325752599192326,0.5176470588235295
V2-global,v2_global,0.1,0.10461094975471497,0.10461094975471497,0.01,0.001,50,50,50,gap_weighted,0.6007542610168457,0.4042036235332489,0.8254100881020228,1.0961750719424797,600,0,0,0,0,170,0.1376470588235294,0.6186274509803921,0.4499849661441581,0.6588235294117647,0.08882352941176472,0.7745098039215685,0.5033126303395111,0.8235294117647058
V2-global,v2_global,0.1,0.10948494076728821,0.10948494076728821,0.01,0.001,100,100,100,gap_weighted,0.597476065158844,0.400834858417511,0.8248121831814448,1.0950140392400574,600,0,0,0,0,170,0.1376470588235294,0.6186274509803921,0.4480414004324763,0.6588235294117647,0.08882352941176472,0.7745098039215685,0.5012208007069875,0.8235294117647058
V2-global,v2_global,0.1,0.1201045885682106,0.1201045885682106,0.01,0.001,200,200,200,gap_weighted,0.5903807282447815,0.39361563324928284,0.823503644267718,1.0925018610599724,600,0,0,0,0,170,0.1388235294117647,0.6245098039215685,0.4502215588782525,0.6647058823529411,0.08941176470588236,0.7745098039215685,0.5016554889699704,0.8235294117647058
V2-global,v2_global,0.1,0.12542609870433807,0.12542609870433807,0.01,0.005,50,50,50,gap_weighted,0.5868497490882874,0.39005962014198303,0.8228521504004797,1.0912548415061265,600,0,0,0,0,170,0.13647058823529412,0.6127450980392156,0.44505823559450397,0.6529411764705882,0.08882352941176472,0.7725490196078431,0.49983443008726514,0.8235294117647058
V2-global,v2_global,0.1,0.15864580869674683,0.15864580869674683,0.01,0.005,100,100,100,gap_weighted,0.5651764869689941,0.368764728307724,0.8189233213663101,1.0836526915488707,600,0,0,0,0,170,0.13529411764705881,0.6068627450980392,0.44232963477522486,0.6470588235294118,0.09117647058823529,0.7892156862745098,0.5044781285891858,0.8411764705882353
V2-global,v2_global,0.1,0.25535014271736145,0.25535014271736145,0.01,0.005,200,200,200,gap_weighted,0.505707859992981,0.31493616104125977,0.8084904259443283,1.0615803176522922,600,0,0,0,0,170,0.13176470588235292,0.5784313725490196,0.4292676883295361,0.6235294117647059,0.08941176470588234,0.7676470588235295,0.4939333868716048,0.8176470588235294
V2-global,v2_global,0.1,0.1574409455060959,0.1574409455060959,0.01,0.01,50,50,50,gap_weighted,0.5659515261650085,0.3695104420185089,0.8190632484356563,1.0839228121831628,600,0,0,0,0,170,0.13529411764705881,0.6068627450980392,0.44232963477522486,0.6470588235294118,0.09117647058823529,0.7892156862745098,0.5044781285891858,0.8411764705882353
V2-global,v2_global,0.1,0.2508619725704193,0.2508619725704193,0.01,0.01,100,100,100,gap_weighted,0.5083485245704651,0.31718695163726807,0.8089108447233836,1.0625764506337192,600,0,0,0,0,170,0.13176470588235292,0.5784313725490196,0.43056662214989655,0.6235294117647059,0.0888235294117647,0.7617647058823529,0.4936370479286106,0.8117647058823529
V2-global,v2_global,0.1,0.5245345234870911,0.5245345234870911,0.01,0.01,200,200,200,gap_weighted,0.36857494711875916,0.21391502022743225,0.7939081464211146,1.0070023815715266,600,0,0,0,0,170,0.11529411764705884,0.49117647058823527,0.38016560681333994,0.5470588235294118,0.0811764705882353,0.6735294117647059,0.4413665083722912,0.7235294117647059
V2-global,v2_global,0.1,0.620769739151001,0.620769739151001,0.01,0.05,50,50,50,gap_weighted,0.32969024777412415,0.1900247037410736,0.7931384567419688,0.9911520912160184,600,0,0,0,0,170,0.10470588235294118,0.43725490196078426,0.34594962935847856,0.48823529411764705,0.07411764705882354,0.6098039215686274,0.40527435269481205,0.6588235294117647
V2-global,v2_global,0.1,0.8727750182151794,0.8040815591812134,0.01,0.05,100,72,92,gap_weighted,0.2703992426395416,0.15596845746040344,0.7988835247357686,0.9789588073835986,600,0,0,0,0,170,0.08470588235294117,0.34411764705882353,0.2815659511399064,0.4,0.058823529411764705,0.4696078431372549,0.325752599192326,0.5176470588235295
V2-global,v2_global,0.1,0.8727750182151794,0.8040815591812134,0.01,0.05,200,72,92,gap_weighted,0.2703992426395416,0.15596845746040344,0.7988835247357686,0.9789588073835986,600,0,0,0,0,170,0.08470588235294117,0.34411764705882353,0.2815659511399064,0.4,0.058823529411764705,0.4696078431372549,0.325752599192326,0.5176470588235295
V2-global,v2_global,0.1,0.10461084544658661,0.10461084544658661,0.05,0.001,50,50,50,gap_weighted,0.6007543802261353,0.4042036831378937,0.8254101008176804,1.0961751026413182,600,0,0,0,0,170,0.1376470588235294,0.6186274509803921,0.4499849661441581,0.6588235294117647,0.08882352941176472,0.7745098039215685,0.5033126303395111,0.8235294117647058
V2-global,v2_global,0.1,0.10948417335748672,0.10948417335748672,0.05,0.001,100,100,100,gap_weighted,0.597476601600647,0.4008353650569916,0.8248122704029083,1.0950142250401984,600,0,0,0,0,170,0.1376470588235294,0.6186274509803921,0.4480414004324763,0.6588235294117647,0.08882352941176472,0.7745098039215685,0.5012208007069875,0.8235294117647058
V2-global,v2_global,0.1,0.12010029703378677,0.12010029703378677,0.05,0.001,200,200,200,gap_weighted,0.5903835296630859,0.39361846446990967,0.8235041745503744,1.092502872626221,600,0,0,0,0,170,0.1388235294117647,0.6245098039215685,0.4502215588782525,0.6647058823529411,0.08941176470588236,0.7745098039215685,0.5016554889699704,0.8235294117647058
V2-global,v2_global,0.1,0.12542203068733215,0.12542203068733215,0.05,0.005,50,50,50,gap_weighted,0.5868524312973022,0.3900623023509979,0.8228526365756988,1.0912557845303563,600,0,0,0,0,170,0.13647058823529412,0.6127450980392156,0.44505823559450397,0.6529411764705882,0.08882352941176472,0.7725490196078431,0.49983443008726514,0.8235294117647058
V2-global,v2_global,0.1,0.15861432254314423,0.15861432254314423,0.05,0.005,100,100,100,gap_weighted,0.565196692943573,0.36878418922424316,0.8189269735415776,1.0836597448586829,600,0,0,0,0,170,0.13529411764705881,0.6068627450980392,0.44232963477522486,0.6470588235294118,0.09117647058823529,0.7892156862745098,0.5044781285891858,0.8411764705882353
V2-global,v2_global,0.1,0.25507694482803345,0.25507694482803345,0.05,0.005,200,200,200,gap_weighted,0.5058682560920715,0.31507250666618347,0.8085160168011983,1.0616407644876653,600,0,0,0,0,170,0.13176470588235292,0.5784313725490196,0.4292676883295361,0.6235294117647059,0.08941176470588234,0.7676470588235295,0.4939333868716048,0.8176470588235294
V2-global,v2_global,0.1,0.1574205905199051,0.1574205905199051,0.05,0.01,50,50,50,gap_weighted,0.5659645199775696,0.3695230782032013,0.8190656097730001,1.0839273734243353,600,0,0,0,0,170,0.13529411764705881,0.6068627450980392,0.44232963477522486,0.6470588235294118,0.09117647058823529,0.7892156862745098,0.5044781285891858,0.8411764705882353
V2-global,v2_global,0.1,0.2506556808948517,0.2506556808948517,0.05,0.01,100,100,100,gap_weighted,0.5084701776504517,0.31729093194007874,0.8089301649729411,1.0626223873416594,600,0,0,0,0,170,0.13176470588235292,0.5784313725490196,0.43056662214989655,0.6235294117647059,0.0888235294117647,0.7617647058823529,0.4936370479286106,0.8117647058823529
V2-global,v2_global,0.1,0.5231205224990845,0.5231205224990845,0.05,0.01,200,200,200,gap_weighted,0.369186133146286,0.21430423855781555,0.793947061697642,1.0072819062657845,600,0,0,0,0,170,0.11411764705882352,0.48823529411764705,0.3809413275995709,0.5411764705882353,0.0811764705882353,0.6735294117647059,0.4434269787868641,0.7235294117647059
V2-global,v2_global,0.1,0.619807779788971,0.619807779788971,0.05,0.05,50,50,50,gap_weighted,0.33005252480506897,0.1902400255203247,0.7931358937422435,0.9912789414050746,600,0,0,0,0,170,0.10470588235294118,0.43725490196078426,0.34594962935847856,0.48823529411764705,0.07470588235294118,0.6156862745098038,0.40707984259402075,0.6647058823529411
V2-global,v2_global,0.1,0.8718664646148682,0.8029220700263977,0.05,0.05,100,72,92,gap_weighted,0.27071332931518555,0.15614600479602814,0.7988121225436529,0.9789599013137951,600,0,0,0,0,170,0.08470588235294117,0.34411764705882353,0.2815659511399064,0.4,0.058823529411764705,0.4696078431372549,0.325752599192326,0.5176470588235295
V2-global,v2_global,0.1,0.8718664646148682,0.8029220700263977,0.05,0.05,200,72,92,gap_weighted,0.27071332931518555,0.15614600479602814,0.7988121225436529,0.9789599013137951,600,0,0,0,0,170,0.08470588235294117,0.34411764705882353,0.2815659511399064,0.4,0.058823529411764705,0.4696078431372549,0.325752599192326,0.5176470588235295
V2-global,v2_global,0.1,0.10461074858903885,0.10461074858903885,0.1,0.001,50,50,50,gap_weighted,0.60075443983078,0.40420371294021606,0.8254101119438807,1.0961751212264161,600,0,0,0,0,170,0.1376470588235294,0.6186274509803921,0.4499849661441581,0.6588235294117647,0.08882352941176472,0.7745098039215685,0.5033126303395111,0.8235294117647058
V2-global,v2_global,0.1,0.10948334634304047,0.10948334634304047,0.1,0.001,100,100,100,gap_weighted,0.5974770784378052,0.40083593130111694,0.8248123768965403,1.0950144160696824,600,0,0,0,0,170,0.1376470588235294,0.6186274509803921,0.4480414004324763,0.6588235294117647,0.08882352941176472,0.7745098039215685,0.5012208007069875,0.8235294117647058
V2-global,v2_global,0.1,0.12009546905755997,0.12009546905755997,0.1,0.001,200,200,200,gap_weighted,0.5903867483139038,0.3936218023300171,0.8235047707955042,1.0925040104212176,600,0,0,0,0,170,0.1388235294117647,0.6245098039215685,0.4502215588782525,0.6647058823529411,0.08941176470588236,0.7745098039215685,0.5016554889699704,0.8235294117647058
V2-global,v2_global,0.1,0.12541766464710236,0.12541766464710236,0.1,0.005,50,50,50,gap_weighted,0.5868553519248962,0.3900652229785919,0.8228531704346339,1.0912568013424813,600,0,0,0,0,170,0.13647058823529412,0.6127450980392156,0.44505823559450397,0.6529411764705882,0.08882352941176472,0.7725490196078431,0.49983443008726514,0.8235294117647058
V2-global,v2_global,0.1,0.158578559756279,0.158578559756279,0.1,0.005,100,100,100,gap_weighted,0.5652197599411011,0.36880627274513245,0.8189311228195826,1.0836677524539589,600,0,0,0,0,170,0.13529411764705881,0.6068627450980392,0.44232963477522486,0.6470588235294118,0.09117647058823529,0.7892156862745098,0.5044781285891858,0.8411764705882353
V2-global,v2_global,0.1,0.25476405024528503,0.25476405024528503,0.1,0.005,200,200,200,gap_weighted,0.5060520172119141,0.31522879004478455,0.8085453238089879,1.061710024444894,600,0,0,0,0,170,0.13176470588235292,0.5784313725490196,0.4300378633505447,0.6235294117647059,0.08941176470588234,0.7676470588235295,0.4947035618926134,0.8176470588235294
V2-global,v2_global,0.1,0.15739716589450836,0.15739716589450836,0.1,0.01,50,50,50,gap_weighted,0.5659795999526978,0.3695375919342041,0.8190683382749557,1.083932634489908,600,0,0,0,0,170,0.13529411764705881,0.6068627450980392,0.44232963477522486,0.6470588235294118,0.09117647058823529,0.7892156862745098,0.5044781285891858,0.8411764705882353
V2-global,v2_global,0.1,0.2504188120365143,0.2504188120365143,0.1,0.01,100,100,100,gap_weighted,0.5086098909378052,0.317410409450531,0.8089523589611054,1.0626751668703267,600,0,0,0,0,170,0.13176470588235292,0.5784313725490196,0.43056662214989655,0.6235294117647059,0.0888235294117647,0.7617647058823529,0.4936370479286106,0.8117647058823529
V2-global,v2_global,0.1,0.5214822888374329,0.5214822888374329,0.1,0.01,200,200,200,gap_weighted,0.3698956370353699,0.21475669741630554,0.7939921510219574,1.007607406380067,600,0,0,0,0,170,0.11411764705882352,0.48823529411764705,0.3809413275995709,0.5411764705882353,0.0811764705882353,0.6735294117647059,0.44351188985228623,0.7235294117647059
V2-global,v2_global,0.1,0.6186835765838623,0.6186835765838623,0.1,0.05,50,50,50,gap_weighted,0.3304765522480011,0.1904921978712082,0.7931328888734182,0.9914279996094787,600,0,0,0,0,170,0.10470588235294118,0.43725490196078426,0.34594962935847856,0.48823529411764705,0.07470588235294118,0.6156862745098038,0.40707984259402075,0.6647058823529411
V2-global,v2_global,0.1,0.873039722442627,0.8065480589866638,0.1,0.05,100,73,93,gap_weighted,0.26973357796669006,0.1555921584367752,0.7990354267756145,0.9789597568076487,600,0,0,0,0,170,0.08470588235294117,0.34411764705882353,0.2813081643702661,0.4,0.058823529411764705,0.4696078431372549,0.3255589811546186,0.5176470588235295
V2-global,v2_global,0.1,0.873039722442627,0.8065480589866638,0.1,0.05,200,73,93,gap_weighted,0.26973357796669006,0.1555921584367752,0.7990354267756145,0.9789597568076487,600,0,0,0,0,170,0.08470588235294117,0.34411764705882353,0.2813081643702661,0.4,0.058823529411764705,0.4696078431372549,0.3255589811546186,0.5176470588235295
V2-global,v2_global,0.1,0.1046103984117508,0.1046103984117508,0.25,0.001,50,50,50,gap_weighted,0.6007546782493591,0.40420398116111755,0.825410150885582,1.0961752039394927,600,0,0,0,0,170,0.1376470588235294,0.6186274509803921,0.4499849661441581,0.6588235294117647,0.08882352941176472,0.7745098039215685,0.5033126303395111,0.8235294117647058
V2-global,v2_global,0.1,0.10948114097118378,0.10948114097118378,0.25,0.001,100,100,100,gap_weighted,0.5974785685539246,0.4008374810218811,0.8248126459121704,1.0950149402980884,600,0,0,0,0,170,0.1376470588235294,0.6186274509803921,0.4480414004324763,0.6588235294117647,0.08882352941176472,0.7745098039215685,0.5012208007069875,0.8235294117647058
V2-global,v2_global,0.1,0.12008319050073624,0.12008319050073624,0.25,0.001,200,200,200,gap_weighted,0.590394914150238,0.3936299979686737,0.8235062815745672,1.0925068936393323,600,0,0,0,0,170,0.1388235294117647,0.6245098039215685,0.4502215588782525,0.6647058823529411,0.08941176470588236,0.7745098039215685,0.5016554889699704,0.8235294117647058
V2-global,v2_global,0.1,0.12540611624717712,0.12540611624717712,0.25,0.005,50,50,50,gap_weighted,0.5868629217147827,0.39007294178009033,0.8228545761108399,1.0912594967343903,600,0,0,0,0,170,0.13647058823529412,0.6127450980392156,0.44505823559450397,0.6529411764705882,0.08882352941176472,0.7725490196078431,0.49983443008726514,0.8235294117647058
V2-global,v2_global,0.1,0.15848790109157562,0.15848790109157562,0.25,0.005,100,100,100,gap_weighted,0.5652780532836914,0.3688623309135437,0.8189416587352752,1.0836880694879658,600,0,0,0,0,170,0.13529411764705881,0.6068627450980392,0.44232963477522486,0.6470588235294118,0.09117647058823529,0.7892156862745098,0.5044781285891858,0.8411764705882353
V2-global,v2_global,0.1,0.25397437810897827,0.25397437810897827,0.25,0.005,200,200,200,gap_weighted,0.5065160989761353,0.3156237006187439,0.8086192991336186,1.061884961547414,600,0,0,0,0,170,0.13176470588235292,0.5784313725490196,0.43056662214989655,0.6235294117647059,0.0888235294117647,0.7617647058823529,0.4936370479286106,0.8117647058823529
V2-global,v2_global,0.1,0.15733836591243744,0.15733836591243744,0.25,0.01,50,50,50,gap_weighted,0.5660174489021301,0.36957401037216187,0.819075166384379,1.0839458311777423,600,0,0,0,0,170,0.13529411764705881,0.6068627450980392,0.44232963477522486,0.6470588235294118,0.09117647058823529,0.7892156862745098,0.5044781285891858,0.8411764705882353
V2-global,v2_global,0.1,0.2498205453157425,0.2498205453157425,0.25,0.01,100,100,100,gap_weighted,0.5089629292488098,0.3177124559879303,0.8090083914995193,1.0628085322791672,600,0,0,0,0,170,0.13176470588235292,0.5784313725490196,0.43056662214989655,0.6235294117647059,0.0888235294117647,0.7617647058823529,0.49356666457951587,0.8117647058823529
V2-global,v2_global,0.1,0.5172802805900574,0.5172802805900574,0.25,0.01,200,200,200,gap_weighted,0.37172260880470276,0.21592460572719574,0.7941078062852224,1.0084503848933395,600,0,0,0,0,170,0.11411764705882352,0.48823529411764705,0.3809413275995709,0.5411764705882353,0.0811764705882353,0.6735294117647059,0.4436169984202133,0.7235294117647059
V2-global,v2_global,0.1,0.6157524585723877,0.6157524585723877,0.25,0.05,50,50,50,gap_weighted,0.331585556268692,0.19115258753299713,0.7931250735123953,0.9918208175748473,600,0,0,0,0,170,0.1035294117647059,0.43529411764705883,0.34553093763536624,0.48823529411764705,0.07529411764705883,0.6186274509803921,0.40870777403822256,0.6705882352941176
V2-global,v2_global,0.1,0.870185375213623,0.8029414415359497,0.25,0.05,100,73,93,gap_weighted,0.2707080841064453,0.15614302456378937,0.7988133118549983,0.978959873830333,600,0,0,0,0,170,0.08470588235294117,0.34411764705882353,0.2815659511399064,0.4,0.058823529411764705,0.4696078431372549,0.325752599192326,0.5176470588235295
V2-global,v2_global,0.1,0.870185375213623,0.8029414415359497,0.25,0.05,200,73,93,gap_weighted,0.2707080841064453,0.15614302456378937,0.7988133118549983,0.978959873830333,600,0,0,0,0,170,0.08470588235294117,0.34411764705882353,0.2815659511399064,0.4,0.058823529411764705,0.4696078431372549,0.325752599192326,0.5176470588235295
V2-global,v2_global,0.1,0.1046098843216896,0.1046098843216896,0.5,0.001,50,50,50,gap_weighted,0.6007550954818726,0.4042043387889862,0.8254102132717769,1.0961753246592265,600,0,0,0,0,170,0.1376470588235294,0.6186274509803921,0.4499849661441581,0.6588235294117647,0.08882352941176472,0.7745098039215685,0.5033126303395111,0.8235294117647058
V2-global,v2_global,0.1,0.10947838425636292,0.10947838425636292,0.5,0.001,100,100,100,gap_weighted,0.5974804162979126,0.40083935856819153,0.8248129898309707,1.0950155983604977,600,0,0,0,0,170,0.1376470588235294,0.6186274509803921,0.4480414004324763,0.6588235294117647,0.08882352941176472,0.7745098039215685,0.5012208007069875,0.8235294117647058
V2-global,v2_global,0.1,0.12006808817386627,0.12006808817386627,0.5,0.001,200,200,200,gap_weighted,0.5904049873352051,0.3936401605606079,0.8235081388552984,1.092510442689888,600,0,0,0,0,170,0.1388235294117647,0.6245098039215685,0.4502215588782525,0.6647058823529411,0.08941176470588236,0.7745098039215685,0.5016554889699704,0.8235294117647058
V2-global,v2_global,0.1,0.12539233267307281,0.12539233267307281,0.5,0.005,50,50,50,gap_weighted,0.5868720412254333,0.3900820314884186,0.8228562631209692,1.091262716167087,600,0,0,0,0,170,0.13647058823529412,0.6127450980392156,0.44505823559450397,0.6529411764705882,0.08882352941176472,0.7725490196078431,0.49983443008726514,0.8235294117647058
V2-global,v2_global,0.1,0.15837788581848145,0.15837788581848145,0.5,0.005,100,100,100,gap_weighted,0.5653488039970398,0.3689303696155548,0.8189544375737509,1.083712720951598,600,0,0,0,0,170,0.13529411764705881,0.6068627450980392,0.44232963477522486,0.6470588235294118,0.09117647058823529,0.7892156862745098,0.5044781285891858,0.8411764705882353
V2-global,v2_global,0.1,0.25301000475883484,0.25301000475883484,0.5,0.005,200,200,200,gap_weighted,0.5070832967758179,0.316106915473938,0.8087096339464188,1.0620988787110823,600,0,0,0,0,170,0.13176470588235292,0.5784313725490196,0.43056662214989655,0.6235294117647059,0.0888235294117647,0.7617647058823529,0.4936370479286106,0.8117647058823529
V2-global,v2_global,0.1,0.15726646780967712,0.15726646780967712,0.5,0.01,50,50,50,gap_weighted,0.5660637617111206,0.36961859464645386,0.8190835146109263,1.083961966935098,600,0,0,0,0,170,0.13529411764705881,0.6068627450980392,0.44232963477522486,0.6470588235294118,0.09058823529411765,0.7872549019607842,0.5037650868697111,0.8411764705882353
V2-global,v2_global,0.1,0.24908693134784698,0.24908693134784698,0.5,0.01,100,100,100,gap_weighted,0.5093960762023926,0.31808337569236755,0.8090771146615346,1.0629722467875182,600,0,0,0,0,170,0.13058823529411764,0.5754901960784313,0.42917134148654773,0.6176470588235294,0.0888235294117647,0.7617647058823529,0.4934561335445093,0.8117647058823529
V2-global,v2_global,0.1,0.5120007395744324,0.5120007395744324,0.5,0.01,200,200,200,gap_weighted,0.37403249740600586,0.2174071967601776,0.7942531194289525,1.0095259807955541,600,0,0,0,0,170,0.11411764705882352,0.48823529411764705,0.38171150262057946,0.5411764705882353,0.0811764705882353,0.6735294117647059,0.44473162685734896,0.7235294117647059
V2-global,v2_global,0.1,0.6119696497917175,0.6119696497917175,0.5,0.05,50,50,50,gap_weighted,0.33302411437034607,0.19201095402240753,0.7931149790684382,0.9923366332189245,600,0,0,0,0,170,0.1035294117647059,0.43529411764705883,0.34553093763536624,0.48823529411764705,0.07529411764705883,0.6186274509803921,0.4087309423148839,0.6705882352941176
V2-global,v2_global,0.1,0.8685770034790039,0.8029796481132507,0.5,0.05,100,74,94,gap_weighted,0.2706977427005768,0.15613716840744019,0.7988156654437383,0.9789598214627742,600,0,0,0,0,170,0.08470588235294117,0.34411764705882353,0.2815659511399064,0.4,0.058823529411764705,0.4696078431372549,0.325752599192326,0.5176470588235295
V2-global,v2_global,0.1,0.8685770034790039,0.8029796481132507,0.5,0.05,200,74,94,gap_weighted,0.2706977427005768,0.15613716840744019,0.7988156654437383,0.9789598214627742,600,0,0,0,0,170,0.08470588235294117,0.34411764705882353,0.2815659511399064,0.4,0.058823529411764705,0.4696078431372549,0.325752599192326,0.5176470588235295
V2-global,v2_global,0.1,0.10460931807756424,0.10460931807756424,1.0,0.001,50,50,50,gap_weighted,0.6007553935050964,0.40420472621917725,0.8254102887709935,1.096175464024935,600,0,0,0,0,170,0.1376470588235294,0.6186274509803921,0.4499849661441581,0.6588235294117647,0.08882352941176472,0.7745098039215685,0.5033126303395111,0.8235294117647058
V2-global,v2_global,0.1,0.10947499424219131,0.10947499424219131,1.0,0.001,100,100,100,gap_weighted,0.5974827408790588,0.4008416533470154,0.8248134126265844,1.0950164107510383,600,0,0,0,0,170,0.1376470588235294,0.6186274509803921,0.4480414004324763,0.6588235294117647,0.08882352941176472,0.7745098039215685,0.5012208007069875,0.8235294117647058
V2-global,v2_global,0.1,0.1200496256351471,0.1200496256351471,1.0,0.001,200,200,200,gap_weighted,0.5904172658920288,0.3936525583267212,0.8235104237000147,1.0925147847662342,600,0,0,0,0,170,0.1388235294117647,0.6245098039215685,0.4502215588782525,0.6647058823529411,0.08941176470588236,0.7745098039215685,0.5016554889699704,0.8235294117647058
V2-global,v2_global,0.1,0.12537510693073273,0.12537510693073273,1.0,0.005,50,50,50,gap_weighted,0.5868834257125854,0.39009350538253784,0.8228583741188049,1.091266742847823,600,0,0,0,0,170,0.13647058823529412,0.6127450980392156,0.44505823559450397,0.6529411764705882,0.08882352941176472,0.7725490196078431,0.49983443008726514,0.8235294117647058
V2-global,v2_global,0.1,0.15824085474014282,0.15824085474014282,1.0,0.005,100,100,100,gap_weighted,0.565436840057373,0.3690151572227478,0.81897034962972,1.0837434319920465,600,0,0,0,0,170,0.13529411764705881,0.6068627450980392,0.44232963477522486,0.6470588235294118,0.09117647058823529,0.7892156862745098,0.5044781285891858,0.8411764705882353
V2-global,v2_global,0.1,0.2518046200275421,0.2518046200275421,1.0,0.005,200,200,200,gap_weighted,0.5077929496765137,0.316712349653244,0.8088225424289703,1.0623666788201525,600,0,0,0,0,170,0.13176470588235292,0.5784313725490196,0.43056662214989655,0.6235294117647059,0.0888235294117647,0.7617647058823529,0.4936370479286106,0.8117647058823529
V2-global,v2_global,0.1,0.15717701613903046,0.15717701613903046,1.0,0.01,50,50,50,gap_weighted,0.5661213397979736,0.36967405676841736,0.8190938919782639,1.0839820321130378,600,0,0,0,0,170,0.13529411764705881,0.6068627450980392,0.44232963477522486,0.6470588235294118,0.09058823529411765,0.7872549019607842,0.5037650868697111,0.8411764705882353
V2-global,v2_global,0.1,0.2481665462255478,0.2481665462255478,1.0,0.01,100,100,100,gap_weighted,0.509939968585968,0.3185495436191559,0.8091633305946986,1.0631778839005723,600,0,0,0,0,170,0.13058823529411764,0.5754901960784313,0.42917134148654773,0.6176470588235294,0.0888235294117647,0.7617647058823529,0.4935906856255368,0.8117647058823529
V2-global,v2_global,0.1,0.5051792860031128,0.5051792860031128,1.0,0.01,200,200,200,gap_weighted,0.3770408034324646,0.21934817731380463,0.7944459438323974,1.0109427333314467,600,0,0,0,0,170,0.11411764705882352,0.48823529411764705,0.38171150262057946,0.5411764705882353,0.08176470588235295,0.6794117647058824,0.4468373021420851,0.7294117647058823
