Method,Student_ID,Course_ID,Actual,Predicted,Error
RWR_Linear,40411146,40B0291,4,5.0,1.0
RWR_Linear,40311215,40B8932,5,4.641,0.359
RWR_Linear,40211101,40BA011,5,4.9688,0.0312
RWR_Linear,40211145,409U053,2,4.1841,2.1841
RWR_Linear,40411111,40BA011,3,5.0,2.0
RWR_Linear,40211113,40BQ171,3,4.7164,1.7164
RWR_Linear,40411120,40BA101,4,4.908,0.908
RWR_Linear,40311209,40BA052,2,4.943,2.943
RWR_Linear,40211239,40BA142,3,4.9541,1.9541
RWR_Linear,40211129,40BQ371,3,4.8321,1.8321
RWR_Linear,40211109,40BQ381,1,4.6795,3.6795
RWR_Linear,40211102,40KE011,4,1.0,3.0
RWR_Linear,40211122,40BC021,4,5.0,1.0
RWR_Linear,40411244,40BR022,4,4.9272,0.9272
RWR_Linear,40311155,40BA081,2,4.9479,2.9479
RWR_Linear,40211130,40BA131,2,4.9648,2.9648
RWR_Linear,40211110,40B9662,5,4.528,0.472
RWR_Linear,40311129,40BA141,3,4.8331,1.8331
RWR_Linear,40411205,40BR472,2,4.7762,2.7762
RWR_Linear,40311219,40BA222,3,4.8058,1.8058
RWR_Linear,40320324,40BQ311,3,4.7759,1.7759
RWR_Linear,40211102,40BA141,4,4.7937,0.7937
RWR_Linear,40211141,40BA141,4,4.8587,0.8587
RWR_Linear,40311133,40BQ341,5,4.6841,0.3159
RWR_Linear,40411263,40BA102,1,4.9105,3.9105
RWR_Linear,40411243,40BA062,4,4.9091,0.9091
RWR_Linear,40211161,409A013,1,4.1011,3.1011
RWR_Linear,40311249,40BA222,4,4.9279,0.9279
RWR_Linear,40311232,40BR042,3,4.9015,1.9015
RWR_Linear,40211122,432N442,3,4.2009,1.2009
RWR_Linear,40311211,40BD012,3,4.9294,1.9294
RWR_Linear,40311109,40B0291,1,5.0,4.0
RWR_Linear,40111256,40B9651,2,4.7301,2.7301
RWR_Linear,40311151,40BC011,3,4.9363,1.9363
RWR_Linear,40311116,40BA051,1,4.9211,3.9211
RWR_Linear,40211256,40BA022,5,4.9575,0.0425
RWR_Linear,40211206,40BA152,3,4.77,1.77
RWR_Linear,40511143,40BA051,4,5.0,1.0
RWR_Linear,40211245,40BR072,3,4.8922,1.8922
RWR_Linear,40511111,40B0291,3,5.0,2.0
RWR_Linear,40211227,40BA132,5,4.9529,0.0471
RWR_Linear,40320310,40BA221,1,4.7507,3.7507
RWR_Linear,40211228,40BA082,3,5.0,2.0
RWR_Linear,40211222,40BA052,2,5.0,3.0
RWR_Linear,40411211,40BA012,2,5.0,3.0
RWR_Linear,40311258,40BA102,3,4.9635,1.9635
RWR_Linear,40211217,40B9561,4,4.6412,0.6412
RWR_Linear,40211242,40BD052,4,4.7796,0.7796
RWR_Linear,40211117,40BQ371,4,4.7213,0.7213
RWR_Linear,40511211,40B0292,4,5.0,1.0
RWR_Linear,40311231,40BA052,3,5.0,2.0
RWR_Linear,40511226,40B0292,4,3.0,1.0
RWR_Linear,40211247,409Z511,3,4.5121,1.5121
RWR_Linear,40211203,40BR222,4,4.7849,0.7849
RWR_Linear,40211144,40BA061,4,5.0,1.0
RWR_Linear,40311236,40BA012,5,5.0,0.0
RWR_Linear,40411237,40BR022,1,4.8616,3.8616
RWR_Linear,40311111,40BA021,2,4.9502,2.9502
RWR_Linear,40211105,40BA061,4,4.9458,0.9458
RWR_Linear,40411256,40BA012,3,5.0,2.0
RWR_Linear,40211245,40BA142,3,4.8226,1.8226
RWR_Linear,40511211,40BA052,3,4.9329,1.9329
RWR_Linear,40211133,40BA141,4,4.8593,0.8593
RWR_Linear,40211144,40BA081,2,4.9834,2.9834
RWR_Linear,40211114,40BQ321,1,4.8553,3.8553
RWR_Linear,40311205,40BD012,5,5.0,0.0
RWR_Linear,40411212,40BA012,1,5.0,4.0
RWR_Linear,40211202,40BR322,3,4.7648,1.7648
RWR_Linear,40411243,40BR472,1,4.773,3.773
RWR_Linear,40211105,40BR242,4,4.3241,0.3241
RWR_Linear,40511210,40BA012,2,4.9519,2.9519
RWR_Linear,40411213,40BA012,4,4.9298,0.9298
RWR_Linear,40211237,40BD032,4,4.8604,0.8604
RWR_Linear,40311230,40BR042,2,4.9786,2.9786
RWR_Linear,40511238,40BA012,5,5.0,0.0
RWR_Linear,40411246,40BR022,4,4.9305,0.9305
RWR_Linear,40411151,40BA021,3,4.9334,1.9334
RWR_Linear,40311155,40BC071,3,4.8338,1.8338
RWR_Linear,40311244,40BR022,3,4.9177,1.9177
RWR_Linear,40311209,40BA222,2,4.8342,2.8342
RWR_Linear,40211242,40UN160,3,4.3829,1.3829
RWR_Linear,40411215,40BD012,3,4.9829,1.9829
RWR_Linear,40211118,40BA051,4,4.9636,0.9636
RWR_Linear,40211129,40KE011,3,1.0,2.0
RWR_Linear,40211108,409Z481,5,4.2836,0.7164
RWR_Linear,40311229,40BA122,3,4.8482,1.8482
RWR_Linear,40211216,40BR072,5,4.962,0.038
RWR_Linear,40211144,40BQ401,1,4.7326,3.7326
RWR_Linear,40311202,40BA012,2,5.0,3.0
RWR_Linear,40211209,40BA122,3,4.8717,1.8717
RWR_Linear,40411134,40BA061,1,4.8812,3.8812
RWR_Linear,40211238,40BA012,1,5.0,4.0
RWR_Linear,40211108,409Z501,5,4.2617,0.7383
RWR_Linear,40311110,40BA011,2,4.9551,2.9551
RWR_Linear,40411140,40BA011,1,5.0,4.0
RWR_Linear,40311106,40BA051,3,4.9208,1.9208
RWR_Linear,40311141,40BA051,1,5.0,4.0
RWR_Linear,40511125,40BA011,1,4.9672,3.9672
RWR_Linear,40211207,40B9572,4,4.5473,0.5473
RWR_Linear,40511130,40B0291,4,5.0,1.0
RWR_Linear,40311113,40BA081,2,4.8949,2.8949
RWR_Linear,40411215,40BA082,2,4.9701,2.9701
RWR_Linear,40211126,40BC061,1,4.8208,3.8208
RWR_Linear,40311208,40BA062,4,4.9115,0.9115
RWR_Linear,40211153,40BC061,4,4.8877,0.8877
RWR_Linear,40211132,40BQ371,2,4.7309,2.7309
RWR_Linear,40211232,40BA022,1,4.8933,3.8933
RWR_Linear,40411104,40BC011,2,4.8728,2.8728
RWR_Linear,40211104,40BQ421,2,4.6642,2.6642
RWR_Linear,40211211,40BA132,3,4.9935,1.9935
RWR_Linear,40311202,40B8932,3,4.7066,1.7066
RWR_Linear,40311207,40B8932,4,4.763,0.763
RWR_Linear,40411240,40BA102,4,4.9048,0.9048
RWR_Linear,40211123,40BC051,4,4.8858,0.8858
RWR_Linear,40411252,40BA102,2,4.9629,2.9629
RWR_Linear,40311139,40BA011,1,5.0,4.0
RWR_Linear,40211241,40BA012,4,5.0,1.0
RWR_Linear,40311105,40BA051,1,4.9247,3.9247
RWR_Linear,40211103,40BA131,3,4.8866,1.8866
RWR_Linear,40411122,40BA061,1,4.9705,3.9705
RWR_Linear,40211226,40BR072,4,4.9404,0.9404
RWR_Linear,40211231,40BA052,1,4.9356,3.9356
RWR_Linear,40411241,40BD012,4,5.0,1.0
RWR_Linear,40211223,40BR032,4,4.8083,0.8083
RWR_Linear,40311233,40BR372,4,4.8478,0.8478
RWR_Linear,40205303,40BA102,1,4.8938,3.8938
RWR_Linear,40211118,40B9662,5,4.5733,0.4267
RWR_Linear,40411130,409A013,1,4.2373,3.2373
RWR_Linear,40211109,40B9662,4,4.5585,0.5585
RWR_Linear,40312142,40BA221,3,4.7193,1.7193
RWR_Linear,40411212,40BA102,4,4.9444,0.9444
RWR_Linear,40211133,40BQ321,4,4.8925,0.8925
RWR_Linear,40411205,409A013,1,4.3113,3.3113
RWR_Linear,40211247,40BA122,3,4.9614,1.9614
RWR_Linear,40511255,40BA052,4,5.0,1.0
RWR_Linear,40211141,40BQ171,4,4.7748,0.7748
RWR_Linear,40411150,40BA061,1,4.9621,3.9621
RWR_Linear,40411207,40BA222,1,4.8234,3.8234
RWR_Linear,40311159,40BA011,1,5.0,4.0
RWR_Linear,40211244,40BA132,2,4.8984,2.8984
RWR_Linear,40211223,40BA022,5,4.9598,0.0402
RWR_Linear,40311140,40BQ141,5,4.8193,0.1807
RWR_Linear,40311212,40BA022,1,4.9447,3.9447
RWR_Linear,40211113,40BQ021,1,4.6299,3.6299
RWR_Linear,40311116,40BA011,2,4.9628,2.9628
RWR_Linear,40411111,40BC071,1,4.8384,3.8384
RWR_Linear,40311140,40BC021,5,4.9368,0.0632
RWR_Linear,40211216,40BR322,5,4.7819,0.2181
RWR_Linear,40211228,40BA102,4,4.9707,0.9707
RWR_Linear,40311240,40BA052,1,5.0,4.0
RWR_Linear,40411251,40BA012,1,5.0,4.0
RWR_Linear,40211206,40BA052,3,4.9899,1.9899
RWR_Linear,40311155,40BA221,2,4.7561,2.7561
RWR_Linear,40311224,40BR022,1,4.9022,3.9022
RWR_Linear,40411213,40B0292,4,5.0,1.0
RWR_Linear,40211267,40BA152,3,4.7902,1.7902
RWR_Linear,40311213,40BA012,1,5.0,4.0
RWR_Linear,40211103,40BA011,1,4.9654,3.9654
RWR_Linear,40211121,40BA141,3,4.9088,1.9088
RWR_Linear,40411236,40BA222,4,4.8631,0.8631
RWR_Linear,40211223,40BR042,4,4.9027,0.9027
RWR_Linear,40411244,40BD012,4,5.0,1.0
RWR_Linear,40211259,40BA082,1,4.9349,3.9349
RWR_Linear,40311134,40BA061,1,4.9199,3.9199
RWR_Linear,40211151,40PQ041,4,4.4958,0.4958
RWR_Linear,40511111,40BA051,1,4.9152,3.9152
RWR_Linear,40411225,40BA052,2,4.9325,2.9325
RWR_Linear,40211224,40BD052,1,4.7856,3.7856
RWR_Linear,40211236,40BA052,1,5.0,4.0
RWR_Linear,40211163,40BC061,1,4.782,3.782
RWR_Linear,40511202,40B0292,5,5.0,0.0
RWR_Linear,40411246,40BA102,3,4.961,1.961
RWR_Linear,40211117,40BQ171,1,4.7101,3.7101
RWR_Linear,40311146,40BQ311,1,4.8472,3.8472
RWR_Linear,40411146,40BC011,2,4.7676,2.7676
RWR_Linear,40311104,40BA221,1,4.7681,3.7681
RWR_Linear,40311202,40BA122,4,4.8484,0.8484
RWR_Linear,40211216,409Z501,5,4.5785,0.4215
RWR_Linear,40211103,40BC051,2,4.8293,2.8293
RWR_Linear,40411238,40BA102,4,4.9522,0.9522
RWR_Linear,40311131,40BA141,1,4.7702,3.7702
RWR_Linear,40211244,40BR372,4,4.9135,0.9135
RWR_Linear,40311243,40BR072,4,4.9263,0.9263
RWR_Linear,40211220,40BA152,4,4.7007,0.7007
RWR_Linear,40311140,40BC011,2,4.8836,2.8836
RWR_Linear,40411209,40BR022,2,4.9084,2.9084
RWR_Linear,40311219,40BR022,3,4.8467,1.8467
RWR_Linear,40311139,40BA131,1,4.8787,3.8787
RWR_Linear,40211132,40KN633,4,3.9269,0.0731
RWR_Linear,40211147,40BQ321,2,4.8132,2.8132
RWR_Linear,40411241,40BA022,1,4.9648,3.9648
RWR_Linear,40211223,40BA092,5,4.8334,0.1666
RWR_Linear,40411127,40BQ031,5,4.7857,0.2143
RWR_Linear,40411159,40BQ031,3,4.8648,1.8648
RWR_Linear,40411221,40BR472,5,4.7772,0.2228
RWR_Linear,40211242,40BA092,5,4.8103,0.1897
RWR_Linear,40411105,40BA051,3,4.9552,1.9552
RWR_Linear,40211112,40BA091,1,4.6705,3.6705
RWR_Linear,40211165,40BA151,3,4.7769,1.7769
RWR_Linear,40311157,40BC021,4,4.8764,0.8764
RWR_Linear,40311211,40K0051,2,3.8258,1.8258
RWR_Linear,40411101,40BR472,4,4.6272,0.6272
RWR_Linear,40411258,40BA082,3,4.9905,1.9905
RWR_Linear,40211115,40BA131,2,4.8949,2.8949
RWR_Linear,40411244,40BA102,3,4.9612,1.9612
RWR_Linear,40211123,40BA091,2,4.6757,2.6757
RWR_Linear,40211219,40BA012,4,4.9368,0.9368
RWR_Linear,40311260,40BD012,4,5.0,1.0
RWR_Linear,40211141,40BQ021,4,4.6775,0.6775
RWR_Linear,40211132,40BC051,1,4.8226,3.8226
RWR_Linear,40211252,40BA082,3,4.9935,1.9935
RWR_Linear,40411115,40BA061,1,5.0,4.0
RWR_Linear,40211136,40BA021,5,4.9491,0.0509
RWR_Linear,40211213,40BR222,4,4.8084,0.8084
RWR_Linear,40211208,40BA221,2,4.3947,2.3947
RWR_Linear,40211225,40BR122,5,4.9206,0.0794
RWR_Linear,40311108,40BA121,1,4.9067,3.9067
RWR_Linear,40211252,409D021,3,4.1257,1.1257
RWR_Linear,40211248,40BA062,2,4.9311,2.9311
RWR_Linear,40311204,40BA082,5,4.9935,0.0065
RWR_Linear,40211263,40BA132,2,4.8563,2.8563
RWR_Linear,40311212,40BA132,2,4.8701,2.8701
RWR_Linear,40211225,40BA142,4,4.919,0.919
RWR_Linear,40211209,40BA012,1,5.0,4.0
RWR_Linear,40211207,40BR072,5,4.893,0.107
RWR_Linear,40211215,40BR032,1,4.8151,3.8151
RWR_Linear,40311135,40BA051,3,5.0,2.0
RWR_Linear,40311212,40BA012,1,5.0,4.0
RWR_Linear,40411258,40BD012,4,5.0,1.0
RWR_Linear,40211157,40BA091,1,4.6064,3.6064
RWR_Linear,40320326,40BC011,1,4.8053,3.8053
RWR_Linear,40211156,40BA101,3,4.8998,1.8998
RWR_Linear,40211224,40BA142,3,4.875,1.875
RWR_Linear,40311113,40B0291,1,5.0,4.0
RWR_Linear,40311224,40BA062,1,4.9058,3.9058
RWR_Linear,40311230,40BR372,3,4.9864,1.9864
RWR_Linear,40411257,40B0292,4,5.0,1.0
RWR_Linear,40411167,40BA221,2,4.7724,2.7724
RWR_Linear,40211141,40B9651,4,4.573,0.573
RWR_Linear,40211229,433A021,1,4.3424,3.3424
RWR_Linear,40311208,40BR072,3,4.9287,1.9287
RWR_Linear,40211135,40BA081,2,4.909,2.909
RWR_Linear,40311214,40BA022,1,4.9556,3.9556
RWR_Linear,40411164,40BC011,1,4.8181,3.8181
RWR_Linear,40211103,40B0291,2,5.0,3.0
RWR_Linear,40211220,40BA102,5,4.8922,0.1078
RWR_Linear,40411217,40BD012,5,5.0,0.0
RWR_Linear,40311210,409A011,1,3.9657,2.9657
RWR_Linear,40211203,40BD012,5,4.9967,0.0033
RWR_Linear,40211136,40BA151,4,4.8391,0.8391
RWR_Linear,40211115,40BA081,2,4.9496,2.9496
RWR_Linear,40411215,40BA222,3,4.8801,1.8801
RWR_Linear,40211246,40BA092,5,4.8207,0.1793
RWR_Linear,40311123,40BQ031,2,4.7694,2.7694
RWR_Linear,40411117,40BA101,1,4.9486,3.9486
RWR_Linear,40411101,40BA102,3,4.8335,1.8335
RWR_Linear,40311206,40BA122,2,4.8642,2.8642
RWR_Linear,40411160,40BA021,3,4.9449,1.9449
RWR_Linear,40211109,40BQ371,4,4.7412,0.7412
RWR_Linear,40211139,40BA091,1,4.6572,3.6572
RWR_Linear,40311173,40BQ341,4,4.6582,0.6582
RWR_Linear,40411148,40BA061,5,4.9738,0.0262
RWR_Linear,40211164,40BA121,3,4.8744,1.8744
RWR_Linear,40311232,40BA222,2,4.8924,2.8924
RWR_Linear,40311122,40BQ031,2,4.8343,2.8343
RWR_Linear,40211146,40B0291,2,5.0,3.0
RWR_Linear,40511235,40BA012,1,5.0,4.0
RWR_Linear,40211207,40BA082,3,4.9307,1.9307
RWR_Linear,40320310,40BC021,3,4.8653,1.8653
RWR_Linear,40411254,40BA082,3,4.9779,1.9779
RWR_Linear,40211230,40BD012,3,4.9445,1.9445
RWR_Linear,40511219,40BA012,1,3.0,2.0
RWR_Linear,40211224,40BR122,2,4.8768,2.8768
RWR_Linear,40211249,40BR222,5,4.7308,0.2692
RWR_Linear,40311129,40BA051,1,5.0,4.0
RWR_Linear,40311142,40BA051,1,5.0,4.0
RWR_Linear,40311237,40BA132,1,4.9102,3.9102
RWR_Linear,40211146,40UN080,2,4.3099,2.3099
RWR_Linear,40211257,40BA082,3,4.9893,1.9893
RWR_Linear,40211136,40BA081,4,4.9914,0.9914
RWR_Linear,40211246,40BR372,4,4.9194,0.9194
RWR_Linear,40311233,40BQ512,4,4.7734,0.7734
RWR_Linear,40511205,40BA012,5,4.9519,0.0481
RWR_Linear,40311207,40BR072,3,5.0,2.0
RWR_Linear,40311130,40BA221,1,4.8151,3.8151
RWR_Linear,40311105,40BA221,1,4.7377,3.7377
RWR_Linear,40211256,40BA082,4,4.9923,0.9923
RWR_Linear,40211141,40BA121,4,4.9185,0.9185
RWR_Linear,40211122,40BC061,3,4.857,1.857
RWR_Linear,40312142,40BA061,1,4.9179,3.9179
RWR_Linear,40411117,40BA081,1,5.0,4.0
RWR_Linear,40511138,40B0291,3,5.0,2.0
RWR_Linear,40111230,40BA142,1,4.8522,3.8522
RWR_Linear,40311259,40BA132,4,4.9047,0.9047
RWR_Linear,40211146,40BQ321,3,4.8298,1.8298
RWR_Linear,40211102,40BA131,5,4.875,0.125
RWR_Linear,40311137,40BA051,3,5.0,2.0
RWR_Linear,40311123,40BQ321,2,4.8111,2.8111
RWR_Linear,40311131,40BC051,3,4.7985,1.7985
RWR_Linear,40211230,40BA132,3,4.8574,1.8574
RWR_Linear,40311255,40BA052,2,4.9343,2.9343
RWR_Linear,40411118,40BA021,1,4.947,3.947
RWR_Linear,40411211,40BR472,1,4.7794,3.7794
RWR_Linear,40211134,40IN662,3,4.1317,1.1317
RWR_Linear,40311132,40BQ331,1,4.8454,3.8454
RWR_Linear,40211223,40BA052,5,5.0,0.0
RWR_Linear,40211135,40B0291,3,5.0,2.0
RWR_Linear,40311111,40BC021,4,4.9436,0.9436
RWR_Linear,40511151,40BA011,3,5.0,2.0
RWR_Linear,40211242,40BA122,5,4.8676,0.1324
RWR_Linear,40411213,40BA102,4,4.9019,0.9019
RWR_Linear,40211116,40BQ331,3,4.7982,1.7982
RWR_Linear,40311157,40BC071,5,4.8111,0.1889
RWR_Linear,40211129,40BA131,5,4.9417,0.0583
RWR_Linear,40311134,40BA021,1,4.8713,3.8713
RWR_Linear,40211115,40BQ331,1,4.7407,3.7407
RWR_Linear,40211208,40BA012,1,5.0,4.0
RWR_Linear,40311119,40BA061,2,4.9487,2.9487
RWR_Linear,40511233,40B0292,4,5.0,1.0
RWR_Linear,40211217,40BR242,4,4.6398,0.6398
RWR_Linear,40211249,40BD052,3,4.7354,1.7354
RWR_Linear,40411256,40BA222,3,4.8761,1.8761
RWR_Linear,40211217,40BA082,3,4.9887,1.9887
RWR_Linear,40211209,40BR372,4,4.9189,0.9189
RWR_Linear,40311237,40BA082,4,5.0,1.0
RWR_Linear,40311122,40BA021,4,4.9506,0.9506
RWR_Linear,40211137,40BA101,2,4.9569,2.9569
RWR_Linear,40211141,40BA021,5,4.9398,0.0602
RWR_Linear,40311138,40BC011,1,4.8085,3.8085
RWR_Linear,40411237,40BA022,1,4.8911,3.8911
RWR_Linear,40411127,40BA021,2,4.8632,2.8632
RWR_Linear,40211151,40UN070,4,4.4926,0.4926
RWR_Linear,40211237,40BA132,1,4.8434,3.8434
RWR_Linear,40311118,40BC011,3,4.9911,1.9911
RWR_Linear,40211129,40KA393,5,1.0,4.0
RWR_Linear,40311137,40BC071,4,4.8832,0.8832
RWR_Linear,40211126,40BA121,3,4.9327,1.9327
RWR_Linear,40511201,40B0292,5,5.0,0.0
RWR_Linear,40311260,40BA021,2,4.4721,2.4721
RWR_Linear,40311266,40BQ512,3,5.0,2.0
RWR_Linear,40211106,40BQ391,4,4.8028,0.8028
RWR_Linear,40211219,40BA022,4,4.9024,0.9024
RWR_Linear,40411114,40BA051,3,4.9118,1.9118
RWR_Linear,40411225,40B0292,4,5.0,1.0
RWR_Linear,40211125,40BQ391,4,4.8042,0.8042
RWR_Linear,40511225,40BA052,4,5.0,1.0
RWR_Linear,40211147,40BA121,1,4.838,3.838
RWR_Linear,40311258,40BR042,5,4.9052,0.0948
RWR_Linear,40411210,40B0292,4,5.0,1.0
RWR_Linear,40211241,40BA092,4,4.8413,0.8413
RWR_Linear,40211242,40BA012,4,5.0,1.0
RWR_Linear,40311254,40BA012,3,5.0,2.0
RWR_Linear,40411151,40BC071,4,4.879,0.879
RWR_Linear,40311216,40BA102,3,4.8923,1.8923
RWR_Linear,40211134,40BQ021,3,4.6899,1.6899
RWR_Linear,40311111,40BA101,2,4.9599,2.9599
RWR_Linear,40211165,40BA131,2,4.8954,2.8954
RWR_Linear,40311226,40BD012,4,4.9919,0.9919
RWR_Linear,40211138,40BA151,5,4.7542,0.2458
RWR_Linear,40411152,40BA021,2,4.947,2.947
RWR_Linear,40211215,40BR042,1,4.9053,3.9053
RWR_Linear,40411258,40BR022,3,4.9275,1.9275
RWR_Linear,40511252,40B0292,2,5.0,3.0
RWR_Linear,40311216,40BR372,4,4.8331,0.8331
RWR_Linear,40211250,40BA082,4,4.93,0.93
RWR_Linear,40411109,40BD012,5,4.8656,0.1344
RWR_Linear,40211252,40BR042,4,4.9057,0.9057
RWR_Linear,40311157,40BQ141,4,4.7665,0.7665
RWR_Linear,40411166,40BA221,3,4.7726,1.7726
RWR_Linear,40311114,40BC021,4,4.9281,0.9281
RWR_Linear,40211132,40BQ381,1,4.6754,3.6754
RWR_Linear,40211250,40BA122,3,4.8148,1.8148
RWR_Linear,40411147,40BQ031,4,4.7775,0.7775
RWR_Linear,40311114,40BA061,4,4.989,0.989
RWR_Linear,40211109,40BA081,2,4.9252,2.9252
RWR_Linear,40311135,40BA101,5,4.9494,0.0506
RWR_Linear,40211111,40BC021,2,4.8966,2.8966
RWR_Linear,40311159,40BA061,1,4.9331,3.9331
RWR_Linear,40411141,40BA021,1,5.0,4.0
RWR_Linear,40411248,40BA052,4,4.9933,0.9933
RWR_Linear,40311157,40BA051,2,4.9235,2.9235
RWR_Linear,40411258,40MN111,1,4.0713,3.0713
RWR_Linear,40211233,433A012,1,4.1096,3.1096
RWR_Linear,40411252,40BD012,2,5.0,3.0
RWR_Linear,40211130,40BQ401,2,4.7598,2.7598
RWR_Linear,40211164,40BA141,5,4.813,0.187
RWR_Linear,40211207,40BA152,4,4.7236,0.7236
RWR_Linear,40211202,40BA122,2,4.8683,2.8683
RWR_Linear,40211263,40BA152,1,4.7288,3.7288
RWR_Linear,40311123,40BA101,1,4.8762,3.8762
RWR_Linear,40411152,40BA221,2,4.8216,2.8216
RWR_Linear,40311232,40BA082,3,5.0,2.0
RWR_Linear,40211231,40BA062,1,4.8544,3.8544
RWR_Linear,40211127,40B9651,5,4.5239,0.4761
RWR_Linear,40311211,40BR072,4,4.8656,0.8656
RWR_Linear,40211226,40BA012,5,5.0,0.0
RWR_Linear,40211216,40BA102,4,4.9709,0.9709
RWR_Linear,40211231,40B0292,2,5.0,3.0
RWR_Linear,40411147,40BA021,4,4.8496,0.8496
RWR_Linear,40311206,40BA102,4,4.9623,0.9623
RWR_Linear,40211202,40BR222,4,4.7686,0.7686
RWR_Linear,40211106,40BQ371,4,4.774,0.774
RWR_Linear,40311206,40BA012,2,5.0,3.0
RWR_Linear,40311248,40BR042,5,4.9898,0.0102
RWR_Linear,40211123,40BA061,4,5.0,1.0
RWR_Linear,40211211,40BA142,4,4.9553,0.9553
RWR_Linear,40311233,40BA052,5,4.9388,0.0612
RWR_Linear,40411228,40BA012,3,5.0,2.0
RWR_Linear,40311233,40BR022,3,4.8571,1.8571
RWR_Linear,40311112,40BQ311,4,5.0,1.0
RWR_Linear,40511262,40B0292,2,5.0,3.0
RWR_Linear,40211103,40BA101,1,4.9017,3.9017
RWR_Linear,40311208,40BR022,3,4.9203,1.9203
RWR_Linear,40411244,40BA082,3,4.9943,1.9943
RWR_Linear,40411157,40B0291,3,5.0,2.0
RWR_Linear,40411125,40BA051,1,4.9526,3.9526
RWR_Linear,40211116,40BC011,2,4.8902,2.8902
RWR_Linear,40311104,40BA011,1,5.0,4.0
RWR_Linear,40511128,40BA051,1,5.0,4.0
RWR_Linear,40211235,40BA062,2,4.9717,2.9717
RWR_Linear,40511104,40BA051,4,4.9152,0.9152
RWR_Linear,40411126,40BA061,1,4.9747,3.9747
RWR_Linear,40211106,40BC011,1,4.8575,3.8575
RWR_Linear,40211238,40BD032,3,4.9148,1.9148
RWR_Linear,40211139,40BA131,4,4.9401,0.9401
RWR_Linear,40211161,409A023,1,4.0803,3.0803
RWR_Linear,40411130,40BA061,1,5.0,4.0
RWR_Linear,40411238,40BD012,4,4.9862,0.9862
RWR_Linear,40311255,40BA012,2,4.9398,2.9398
RWR_Linear,40411222,40BA012,1,4.9408,3.9408
RWR_Linear,40311120,40B0291,3,5.0,2.0
RWR_Linear,40211244,40B9662,3,4.5114,1.5114
RWR_Linear,40311208,40BA122,3,4.8517,1.8517
RWR_Linear,40211250,40BA132,2,4.8469,2.8469
RWR_Linear,40311117,40BC011,2,5.0,3.0
RWR_Linear,40211245,40BD032,3,4.8648,1.8648
RWR_Linear,40311245,40BR372,2,4.8998,2.8998
RWR_Linear,40411104,40BA051,3,5.0,2.0
RWR_Linear,40211250,40BR032,4,4.7489,0.7489
RWR_Linear,40211102,40BQ021,5,4.6267,0.3733
RWR_Linear,40311236,40BA022,4,4.9471,0.9471
RWR_Linear,40411101,409A013,1,4.2256,3.2256
RWR_Linear,40511259,40B0292,4,5.0,1.0
RWR_Linear,40511112,40BA051,1,5.0,4.0
RWR_Linear,40211222,40BR072,5,4.941,0.059
RWR_Linear,40311129,40BA021,1,4.9388,3.9388
RWR_Linear,40411220,40BR472,3,4.7788,1.7788
RWR_Linear,40211113,40KT142,4,4.3531,0.3531
RWR_Linear,40511218,40BA052,4,3.0,1.0
RWR_Linear,40211113,40BQ371,4,4.7336,0.7336
RWR_Linear,40311235,40BD032,2,4.8429,2.8429
RWR_Linear,40511252,40BA052,3,4.9329,1.9329
RWR_Linear,40211108,409Z491,5,4.1904,0.8096
RWR_Linear,40411229,40BA052,3,5.0,2.0
RWR_Linear,40311116,40BQ321,3,4.8225,1.8225
RWR_Linear,40411248,40BA062,4,4.9213,0.9213
RWR_Linear,40411148,40BC071,5,4.8845,0.1155
RWR_Linear,40211107,40BA151,3,4.7639,1.7639
RWR_Linear,40211246,40B9561,4,4.6358,0.6358
RWR_Linear,40211248,40BR372,3,4.9217,1.9217
RWR_Linear,40211228,40RR072,2,4.2606,2.2606
RWR_Linear,40311105,40BQ031,1,4.7635,3.7635
RWR_Linear,40211153,40BC011,2,4.9571,2.9571
RWR_Linear,40511122,40B0291,2,5.0,3.0
RWR_Linear,40211202,40BR032,2,4.7943,2.7943
RWR_Linear,40311132,40BA131,2,5.0,3.0
RWR_Linear,40311120,40BA141,3,4.767,1.767
RWR_Linear,40311129,40BA061,2,4.9875,2.9875
RWR_Linear,40311104,40BQ331,3,4.7346,1.7346
RWR_Linear,40311162,40BA061,1,4.9128,3.9128
RWR_Linear,40205303,40BR042,1,4.8425,3.8425
RWR_Linear,40311104,40BA061,2,4.957,2.957
RWR_Linear,40211162,40BC011,3,4.8351,1.8351
RWR_Linear,40411153,40B0291,4,5.0,1.0
RWR_Linear,40411159,40BA061,3,4.9765,1.9765
RWR_Linear,40311245,40BA052,2,4.9954,2.9954
RWR_Linear,40211164,40BQ371,4,4.7555,0.7555
RWR_Linear,40311115,40BA051,1,4.9473,3.9473
RWR_Linear,40411110,40BA051,2,5.0,3.0
RWR_Linear,40311202,40BA052,5,4.996,0.004
RWR_Linear,40411166,40BQ311,2,4.7954,2.7954
RWR_Linear,40311161,40BC011,2,4.7886,2.7886
RWR_Linear,40311253,40BR372,4,4.8419,0.8419
RWR_Linear,40211216,40BD052,5,4.7994,0.2006
RWR_Linear,40411219,40BA222,4,4.8259,0.8259
RWR_Linear,40411214,40BA082,3,4.9942,1.9942
RWR_Linear,40311104,40BQ341,3,4.6586,1.6586
RWR_Linear,40211101,40BA141,5,4.8099,0.1901
RWR_Linear,40411126,40BA021,2,4.941,2.941
