Student_ID,Course_ID,Actual,Predicted,Error
40311261,40BA012,3,4.0017,1.0017
40411254,40BA222,3,3.2931,0.2931
40211239,40BR042,1,1.3065,0.3065
40111230,40BA152,2,1.6998,0.3002
40311233,40BA022,2,3.3847,1.3847
40211266,433A021,3,2.903,0.097
40211202,40BR242,3,3.2004,0.2004
40411113,40BQ311,5,4.6745,0.3255
40211249,40BA022,4,3.4022,0.5978
40311157,40B0291,5,2.903,2.097
40211139,432N861,1,2.2962,1.2962
40311260,40BQ512,5,3.1192,1.8808
40211230,40BA152,3,3.6929,0.6929
40311158,40BQ031,2,3.5133,1.5133
40311231,40BA132,5,3.401,1.599
40211116,40IN101,4,3.2946,0.7054
40311104,40BA081,4,2.903,1.097
40411240,40BA052,1,2.257,1.257
40211217,40BR032,5,2.903,2.097
40211248,40BA022,1,2.7726,1.7726
40211257,40BR372,1,1.6964,0.6964
40211266,40BR042,2,2.4866,0.4866
40311148,40BA011,1,2.903,1.903
40411159,40BA051,2,2.903,0.903
40205303,40BD012,2,1.7871,0.2129
40411141,40BC011,1,1.3457,0.3457
40211104,40BQ371,4,2.903,1.097
40211145,40BC011,1,1.5178,0.5178
