Student_ID,Course_ID,Actual,Predicted,Error
40311206,40BA102,4,2.903,1.097
40211202,40BR222,4,4.1924,0.1924
40211106,40BQ371,4,3.8823,0.1177
40311206,40BA012,2,2.903,0.903
40311248,40BR042,5,4.3898,0.6102
40211123,40BA061,4,4.798,0.798
40211211,40BA142,4,4.3978,0.3978
40311233,40BA052,5,2.903,2.097
40411228,40BA012,3,2.903,0.097
40311233,40BR022,3,2.903,0.097
40311112,40BQ311,4,3.1034,0.8966
40511262,40B0292,2,2.903,0.903
40211103,40BA101,1,2.903,1.903
40311208,40BR022,3,3.7039,0.7039
40411244,40BA082,3,2.903,0.097
40411157,40B0291,3,2.903,0.097
40411125,40BA051,1,2.903,1.903
40211116,40BC011,2,2.7034,0.7034
40311104,40BA011,1,3.3447,2.3447
40511128,40BA051,1,2.903,1.903
40211235,40BA062,2,3.0531,1.0531
40511104,40BA051,4,2.903,1.097
40411126,40BA061,1,2.903,1.903
40211106,40BC011,1,2.3005,1.3005
40211238,40BD032,3,3.5813,0.5813
40211139,40BA131,4,2.903,1.097
40211161,409A023,1,2.903,1.903
40411130,40BA061,1,2.903,1.903
40411238,40BD012,4,2.903,1.097
40311255,40BA012,2,2.903,0.903
40411222,40BA012,1,2.903,1.903
40311120,40B0291,3,2.9918,0.0082
40211244,40B9662,3,4.3755,1.3755
40311208,40BA122,3,3.4061,0.4061
40211250,40BA132,2,3.1137,1.1137
40311117,40BC011,2,2.3224,0.3224
40211245,40BD032,3,3.5935,0.5935
40311245,40BR372,2,2.903,0.903
40411104,40BA051,3,2.903,0.097
40211250,40BR032,4,3.9009,0.0991
40211102,40BQ021,5,2.8464,2.1536
40311236,40BA022,4,3.6038,0.3962
40411101,409A013,1,2.903,1.903
40511259,40B0292,4,3.6765,0.3235
40511112,40BA051,1,2.903,1.903
40211222,40BR072,5,4.4035,0.5965
40311129,40BA021,1,2.7146,1.7146
40411220,40BR472,3,2.903,0.097
40211113,40KT142,4,4.7879,0.7879
40511218,40BA052,4,3.5267,0.4733
40211113,40BQ371,4,3.4137,0.5863
40311235,40BD032,2,2.903,0.903
40511252,40BA052,3,2.8839,0.1161
40211108,409Z491,5,4.4525,0.5475
40411229,40BA052,3,2.903,0.097
40311116,40BQ321,3,3.8947,0.8947
40411248,40BA062,4,2.903,1.097
40411148,40BC071,5,2.903,2.097
40211107,40BA151,3,3.5072,0.5072
40211246,40B9561,4,4.0,0.0
40211248,40BR372,3,3.603,0.603
40211228,40RR072,2,4.0,2.0
40311105,40BQ031,1,1.9777,0.9777
40211153,40BC011,2,2.4551,0.4551
40511122,40B0291,2,2.903,0.903
40211202,40BR032,2,4.401,2.401
40311132,40BA131,2,2.903,0.903
40311120,40BA141,3,2.187,0.813
40311129,40BA061,2,3.3818,1.3818
40311104,40BQ331,3,2.7145,0.2855
40311162,40BA061,1,2.903,1.903
40205303,40BR042,1,3.0873,2.0873
40311104,40BA061,2,3.1321,1.1321
40211162,40BC011,3,2.2278,0.7722
40411153,40B0291,4,2.903,1.097
40411159,40BA061,3,2.903,0.097
40311245,40BA052,2,2.903,0.903
40211164,40BQ371,4,3.6145,0.3855
40311115,40BA051,1,2.903,1.903
40411110,40BA051,2,2.903,0.903
40311202,40BA052,5,4.2882,0.7118
40411166,40BQ311,2,2.903,0.903
40311161,40BC011,2,2.903,0.903
40311253,40BR372,4,2.903,1.097
40211216,40BD052,5,3.1851,1.8149
40411219,40BA222,4,2.903,1.097
40411214,40BA082,3,2.903,0.097
40311104,40BQ341,3,4.5057,1.5057
40211101,40BA141,5,3.5141,1.4859
40411126,40BA021,2,2.903,0.903
40311257,40B8932,5,4.3027,0.6973
40311108,40BQ331,3,2.8981,0.1019
40211103,40BA051,4,2.903,1.097
40211215,40BA012,1,2.903,1.903
40211103,40BA061,4,2.903,1.097
40411127,40BA012,1,2.903,1.903
40411130,40BR472,3,2.903,0.097
40211118,40BA011,3,2.7974,0.2026
40311207,40BR372,5,4.1073,0.8927
40211129,40BA021,4,2.9839,1.0161
40211244,40BA012,3,3.0224,0.0224
40511226,40BA052,3,3.2448,0.2448
40311169,40BC011,1,2.903,1.903
40411105,40BC071,4,2.903,1.097
40411113,40BC071,5,2.903,2.097
40411111,40BA051,3,2.903,0.097
40311120,40BQ141,4,3.2883,0.7117
40511142,40BA011,3,2.903,0.097
40211101,40BC051,3,3.7424,0.7424
40411253,40B0292,3,2.903,0.097
40511258,40BA052,2,2.6918,0.6918
40311245,40BR042,3,2.903,0.097
40311146,40BQ331,1,3.0043,2.0043
40211257,40BR032,1,3.3767,2.3767
40411133,40BC071,1,2.903,1.903
40411236,40BD012,4,2.903,1.097
40411233,40BQ311,3,2.903,0.097
40211209,40BA221,1,1.3417,0.3417
40211127,40BA021,3,3.2205,0.2205
40311221,40BQ512,3,3.3918,0.3918
40211206,409Z501,5,5.0,0.0
40211109,40BA121,2,3.394,1.394
40211162,40BC051,3,2.9079,0.0921
40211204,40BA052,1,2.903,1.903
40411138,40BA081,1,2.903,1.903
40211230,40BA012,4,3.44,0.56
40511219,40B0292,1,2.903,1.903
40320326,40BA131,3,2.685,0.315
40211242,40BR082,5,4.4043,0.5957
40211136,40BA121,4,3.49,0.51
40211121,40BQ021,2,3.1903,1.1903
40311210,40BR072,3,3.3836,0.3836
40311138,40BA221,1,2.3786,1.3786
40211259,409D021,2,2.6346,0.6346
40311256,40BA082,4,4.0177,0.0177
40211122,40BQ171,4,4.0911,0.0911
40211150,40BA091,1,1.5116,0.5116
40311155,40BQ321,3,2.903,0.097
40411259,40BA012,1,2.903,1.903
40411110,40BC011,1,2.903,1.903
40211235,40BD032,4,3.5156,0.4844
40211123,40BA051,3,2.8998,0.1002
40211256,40BR032,5,4.0074,0.9926
40211219,40B0292,4,4.0164,0.0164
40511117,40B0291,4,2.903,1.097
40211117,40BC061,3,2.903,0.097
40211257,40BD012,3,3.2402,0.2402
40211249,40BA062,3,2.7978,0.2022
40111256,40BR222,1,3.1178,2.1178
40211161,40BC021,4,2.903,1.097
40211101,40BA091,4,2.1011,1.8989
40211255,433A012,1,2.903,1.903
40311242,40B0292,2,2.903,0.903
40311157,40BA101,5,2.9024,2.0976
40205303,433A021,1,1.1636,0.1636
40511224,40BA052,2,3.2983,1.2983
40211247,40BA142,4,4.1875,0.1875
40211252,40BA152,3,3.2223,0.2223
40311153,40BQ311,3,3.1093,0.1093
40311260,40B8932,5,2.903,2.097
40511105,40BA011,3,2.903,0.097
40211129,40IN041,5,5.0,0.0
40511141,40B0291,4,2.903,1.097
40211133,40BQ371,4,4.289,0.289
40211215,40BR322,2,2.903,0.903
40211234,40BR322,4,4.0092,0.0092
40320310,40BA131,2,2.4822,0.4822
40311130,40BC051,3,2.5937,0.4063
40211152,40BA011,1,2.903,1.903
40311231,40BR042,4,4.3766,0.3766
40211243,40B0292,2,2.903,0.903
40411244,40BA222,3,2.903,0.097
40211110,40UN120,5,5.0,0.0
40411128,40BA051,3,2.903,0.097
40311137,40BA121,4,3.0715,0.9285
40211257,40BR242,1,2.8863,1.8863
40411127,40B0291,5,2.903,2.097
40311134,40BC071,2,3.5712,1.5712
40411141,40BQ031,1,2.903,1.903
40211238,433A012,2,1.0,1.0
40311152,40BA081,4,2.903,1.097
40211123,40BA081,4,3.5906,0.4094
40211112,40BA061,4,4.0674,0.0674
40411251,40BA222,3,2.903,0.097
40211247,40BA132,2,3.1704,1.1704
40311241,40BA052,1,2.903,1.903
40311133,40BQ141,5,3.307,1.693
40211232,40B0292,1,2.903,1.903
40211201,40BA012,2,2.4816,0.4816
40411222,40BR472,3,2.903,0.097
40211110,40B0291,2,2.9133,0.9133
40211249,40BA132,3,2.8954,0.1046
40211147,40BQ031,1,2.903,1.903
40411258,40BR472,3,2.903,0.097
40311119,40BA121,2,3.0936,1.0936
40211256,40BA092,5,4.6039,0.3961
40211109,40BC061,4,3.1456,0.8544
40311253,40BD012,3,2.903,0.097
40311106,40BA141,2,2.868,0.868
40411134,40BA081,2,2.903,0.903
40211209,40BD012,3,2.9072,0.0928
40311130,40BA081,2,3.7947,1.7947
40311221,40BR372,2,4.1182,2.1182
40311140,40BA081,4,3.8993,0.1007
40211246,40BR222,5,4.1399,0.8601
40211139,40BQ371,4,2.903,1.097
40211113,40BC011,2,2.1996,0.1996
40311153,40BA081,4,3.4129,0.5871
40211105,40BA021,2,2.8019,0.8019
40211153,40BA121,3,3.5911,0.5911
40311230,40BA222,2,3.1773,1.1773
40311229,40BA022,3,4.0361,1.0361
40211239,40BA132,1,2.903,1.903
40411219,40BR472,4,2.903,1.097
40211137,40BA131,3,3.2902,0.2902
40211108,40BA091,2,2.9262,0.9262
40211263,40BD052,1,2.078,1.078
40327247,40BA021,1,2.903,1.903
40320326,40BC021,5,4.3996,0.6004
40211118,40BA151,5,3.706,1.294
40211128,40B0291,2,2.903,0.903
40211217,40BR322,4,3.8297,0.1703
40211133,40BA051,3,3.0182,0.0182
40311253,40BA102,3,2.903,0.097
40411160,40BC071,1,2.903,1.903
40211115,40BQ371,1,2.903,1.903
40211229,40BR342,4,3.3346,0.6654
40311245,40B8932,3,2.903,0.097
40333126,40BQ311,1,2.903,1.903
40211241,40BR072,5,4.626,0.374
40211229,40BA122,1,2.5786,1.5786
40411124,40BA101,1,2.903,1.903
40311113,40BA061,1,2.903,1.903
40211205,40BD052,3,3.4074,0.4074
40211146,40BQ381,3,3.6268,0.6268
40211201,40BR372,2,3.3122,1.3122
40411230,40BD012,4,2.903,1.097
40211216,40BA082,4,3.3892,0.6108
40511217,40BA052,2,3.3501,1.3501
40311107,40BA121,4,3.0755,0.9245
40311135,40BQ311,3,3.1945,0.1945
40211121,40BQ371,3,3.9258,0.9258
40411215,40BA102,4,2.903,1.097
40511210,40B0292,4,4.1487,0.1487
40211158,40BA022,2,2.9279,0.9279
40311104,40BC071,4,3.5779,0.4221
40311215,40BR072,4,2.903,1.097
40411101,40BQ031,5,2.903,2.097
40411240,40BA222,1,2.903,1.903
40311143,40BA011,1,2.903,1.903
40211255,433A021,2,2.903,0.903
40211225,40BR222,3,4.1167,1.1167
40211226,40B9572,4,3.8901,0.1099
40311249,40BR372,4,3.9311,0.0689
40311204,40BA222,4,2.903,1.097
40211115,40BQ321,1,2.903,1.903
40211201,409Q072,4,4.0,0.0
40211201,430R063,4,5.0,1.0
40211126,40BA021,2,3.7725,1.7725
40211113,40BA021,2,2.3231,0.3231
40211213,40BR322,3,3.4169,0.4169
40411242,40BD012,3,2.903,0.097
40311216,40BR072,3,3.4995,0.4995
40211102,40BA121,3,3.5181,0.5181
40311160,40BA021,1,2.903,1.903
40411128,40BQ311,2,2.903,0.903
40311121,40BQ031,1,2.0094,1.0094
40311202,40BA132,4,4.3057,0.3057
40311229,40BR372,4,4.1965,0.1965
40211230,40BD052,4,3.4864,0.5136
40411149,40BA011,5,2.903,2.097
40211237,40BD052,2,3.4249,1.4249
40211226,40BA052,4,2.4726,1.5274
40311113,40BC071,1,2.903,1.903
40211109,40BQ331,1,2.1796,1.1796
40211245,40B0292,2,4.4114,2.4114
40211222,40BA142,4,4.1001,0.1001
40411220,40BD012,2,2.903,0.903
40311173,40BA141,1,2.1253,1.1253
40311243,40BA132,5,4.4303,0.5697
40211209,40BA022,1,2.9007,1.9007
40211208,40BR042,1,2.903,1.903
40211208,40BR322,1,2.903,1.903
40311224,40BA052,1,2.903,1.903
40211117,409Z491,4,2.903,1.097
40211234,433A011,2,2.0,0.0
40211267,433A021,2,2.903,0.903
40411148,40BA051,5,2.903,2.097
40511205,40B0292,5,4.2272,0.7728
40211209,433A021,1,1.1925,0.1925
40211213,40BD032,4,3.5005,0.4995
40211166,40BC051,1,2.903,1.903
40411202,40BA012,1,2.903,1.903
40211230,40BR372,4,3.4815,0.5185
40211119,40BQ141,3,2.903,0.097
40311202,40BR372,5,4.1949,0.8051
40311128,40BC051,4,3.0806,0.9194
40511139,40BA051,1,2.903,1.903
40411114,40B0291,2,2.903,0.903
40211104,40BQ021,3,4.3234,1.3234
40311216,40B0292,3,2.3987,0.6013
40211107,40BQ141,1,3.0731,2.0731
40511222,40BA052,4,2.5545,1.4455
40311133,40BA051,3,3.6776,0.6776
40211120,40BA051,1,2.903,1.903
40511231,40B0292,1,2.903,1.903
40211214,40BR072,2,4.1674,2.1674
40211224,40BA122,2,2.903,0.903
40211147,40B0291,1,2.903,1.903
40211234,40BR222,5,4.4354,0.5646
40411102,40BQ311,3,2.903,0.097
40211141,40BC051,2,3.5376,1.5376
40205303,40BA152,1,3.2519,2.2519
40311216,40B8932,3,3.9016,0.9016
40211148,40UN050,3,4.0,1.0
40311129,40BA121,2,3.1394,1.1394
40211266,40BA221,1,2.903,1.903
40211211,40B9561,4,4.0,0.0
40211142,40BA051,3,2.903,0.097
40211161,40BC051,2,2.903,0.903
40311122,40BQ331,3,2.8955,0.1045
40411109,40BR472,3,2.903,0.097
40211238,40BA142,4,4.2179,0.2179
40511102,40B0291,5,2.903,2.097
40311138,40B0291,4,3.5975,0.4025
40211263,40BR242,1,2.2886,1.2886
40211232,40BA092,4,2.903,1.097
40211246,40BR032,4,3.4738,0.5262
40311123,40BA051,1,2.5234,1.5234
40211156,40BA011,5,3.1434,1.8566
40211165,40BQ141,2,2.9431,0.9431
40211201,4069432,2,3.6361,1.6361
40211245,40BR242,2,3.3257,1.3257
40211208,40BR242,2,2.903,0.903
40211151,40BQ021,5,4.0779,0.9221
40311236,40BQ512,4,3.9015,0.0985
40511218,40BA012,3,4.595,1.595
40411261,409A013,4,2.903,1.097
40311226,40BA082,4,4.1075,0.1075
40311132,40BQ031,3,2.903,0.097
40411264,40BD012,2,2.903,0.903
40211213,40BR072,4,4.1951,0.1951
40411152,40BA081,1,2.903,1.903
40211256,40BR372,4,3.7972,0.2028
40211262,40BR372,4,2.903,1.097
40211162,40BA021,2,2.4351,0.4351
40511244,40B0292,4,3.7988,0.2012
40311253,40B8932,2,2.903,0.903
40211238,40BA092,2,4.1155,2.1155
40311247,40BA082,4,4.22,0.22
40211132,40BA101,1,2.0793,1.0793
40311208,40BA012,4,4.0125,0.0125
40211216,40BR042,3,2.5754,0.4246
40311157,40BA221,4,2.2127,1.7873
40211223,40BA102,5,3.894,1.106
40311204,40BA122,3,2.903,0.097
40311123,40BA221,1,2.0274,1.0274
40311227,40B8932,3,2.903,0.097
40311108,40BC071,3,3.5187,0.5187
40211206,40BR342,3,3.4793,0.4793
40311122,40BC071,3,3.591,0.591
40211111,40BA081,2,2.5626,0.5626
40511206,40B0292,5,4.0403,0.9597
40311155,40BA051,3,2.903,0.097
40311131,40BA061,1,3.0929,2.0929
40411222,40B0292,4,2.903,1.097
40311140,40BC051,4,3.5184,0.4816
40311133,40BC051,3,3.1857,0.1857
40411202,40B0292,4,2.903,1.097
40411207,40BD012,1,2.903,1.903
40211118,40BA101,4,2.9257,1.0743
40411149,40B0291,5,2.903,2.097
40211111,40BA091,1,1.6078,0.6078
40211126,40BA081,4,3.6734,0.3266
40211126,40BQ021,4,3.3687,0.6313
40411234,40BA022,1,2.903,1.903
40211150,40BA021,3,2.9818,0.0182
40211137,40BQ051,1,3.3538,2.3538
40211237,40BA122,1,3.1977,2.1977
40511156,40B0291,5,2.903,2.097
40211150,40BQ051,4,3.5829,0.4171
40211225,40BR072,4,4.8002,0.8002
40311248,40BQ512,4,3.7883,0.2117
40211117,40BA011,1,2.903,1.903
40311143,40BA081,3,2.903,0.097
40311133,40BA131,2,2.8841,0.8841
40211108,40BQ141,4,3.5917,0.4083
40211154,40BC051,2,2.7023,0.7023
40320326,40BA061,1,2.5034,1.5034
40311105,40BC051,2,2.8016,0.8016
40311132,40BQ341,4,2.903,1.097
40211248,40BD052,4,3.3169,0.6831
40211127,40BQ371,4,4.2498,0.2498
40411212,40BA052,1,2.903,1.903
40211252,409Z501,5,5.0,0.0
40211165,40BA011,5,3.0846,1.9154
40411209,40BA012,1,2.903,1.903
40411209,40BR472,3,2.903,0.097
40311115,40BA011,1,2.903,1.903
40211102,40BA051,3,3.2197,0.2197
40411220,40BA222,4,2.903,1.097
40211104,40BA061,5,4.7938,0.2062
40411211,40BA022,3,2.903,0.097
40211248,40BA132,2,3.228,1.228
40311133,40BA081,3,3.7791,0.7791
40311204,40BD012,5,2.903,2.097
40311122,40BC011,1,2.2912,1.2912
40211102,409D021,4,2.4704,1.5296
40211147,40BC071,1,2.903,1.903
40411161,40BA021,3,2.903,0.097
40211214,40B0292,2,4.3117,2.3117
40211206,40BR372,4,3.4087,0.5913
40311241,40BD032,1,2.903,1.903
40211131,40BA021,1,2.903,1.903
40211141,40BA061,5,4.8057,0.1943
40411102,40B0291,5,2.903,2.097
40311258,40BA082,5,3.9974,1.0026
40411129,40BC071,1,2.903,1.903
40411255,40BA082,4,2.903,1.097
40211230,40BA122,4,3.2958,0.7042
40211141,40BQ371,5,4.1157,0.8843
40411151,40BA051,5,2.903,2.097
40411105,40BA011,1,2.903,1.903
40311204,40BR072,4,2.903,1.097
40211239,40BA092,1,2.903,1.903
40311227,40BA021,2,2.903,0.903
40411127,40BC011,2,2.903,0.903
40311202,40BA062,3,2.2902,0.7098
40311218,40BD032,1,2.4241,1.4241
40211132,40BA021,1,2.1792,1.1792
40211226,40BA142,4,4.3914,0.3914
40211238,40BA122,2,3.2809,1.2809
40311105,40B0291,3,3.5996,0.5996
